Index,cmd_x,cmd_y,cmd_z,theta_1,theta_2,theta_3,meas_x,meas_y,meas_z
9946,-56.042,32.255,-213.273,18.2,-10.2,-10.1,-50.45,29.696,-213.414
9947,-44.761,50.027,-236.34,28.7,8.8,-1,-39.497,46.248,-234.816
9948,-8.241,20.98,-234.548,11.4,7.6,1,-7.011,18.465,-231.876
9949,-89.782,-67.982,-206.31,20.3,-25.5,26.9,-85.366,-61.634,-206.269
9950,-80.743,40.908,-202.3,25.3,-16.7,-14.1,-72.77,37.972,-204.332
9951,70.224,-38.817,-234.913,-7.6,25,24.3,64.739,-39.061,-231.351
9952,-19.562,-66.91,-196.591,-15,-25.7,11.8,-19.282,-60.441,-197.529
9953,67.708,-32.55,-207.025,-24.4,10.8,7.8,62.001,-32.655,-205.959
9954,-58.934,20.936,-239.432,28.9,2.6,7.8,-53.113,19.146,-237.432
9955,-53.358,40.416,-213.968,19.3,-7.5,-11.7,-47.88,37.352,-214.199
9956,65.944,58.994,-205.762,-8.4,25.3,-17.8,60.403,51.787,-206.755
9957,-5.651,57.517,-217.829,10.7,7.9,-15.7,-3.931,52.32,-217.163
9958,-42.276,67.7,-209.195,20.7,-0.7,-20,-36.634,62.653,-210.049
9959,11.984,61.248,-210.347,3.5,9.7,-20.8,11.733,55.508,-210.45
9960,4.406,48.051,-220.304,6.9,9.1,-12.8,5.079,43.131,-219.191
9961,-99.865,40.367,-221.89,40.6,-5.1,2.3,-90.329,37.506,-223.056
9962,42.247,-34.78,-204.363,-24,-1.4,3.5,38.644,-33.554,-203.735
9963,-10.509,20.02,-196.322,-10,-16.1,-23,-9.528,17.85,-197.918
9964,66.723,104.455,-225.053,19,46.8,-9.1,61.807,95.807,-225.671
9965,-46.031,7.305,-199.66,2.4,-23.1,-14,-41.922,6.714,-200.887
9966,-83.934,24.495,-207.059,25.2,-17.7,-6.9,-76.128,22.579,-208.342
9967,63.723,20.977,-239.253,2.1,30.4,8.5,58.873,16.297,-236.646
9968,-27.289,7.353,-220.483,7,-6.6,-3,-24.59,6.346,-218.989
9969,-73.853,43.435,-224.157,31.9,-2.4,-2.7,-66.198,40.299,-224.133
9970,3.616,-69.785,-215.819,-9.3,-7.5,21.5,2.48,-63.986,-214.248
9971,-81.664,74.132,-214.523,38.9,0.8,-11,-72.467,69.517,-216.294
9972,65.715,60.305,-237.515,10.2,38.4,1,60.92,53.232,-236.134
9973,-74.506,-14.734,-201.145,12.4,-27.4,-0.8,-68.996,-13.278,-202.111
9974,101.46,11.37,-221.22,-11.4,36.2,8.8,93.413,5.428,-220.234
9975,114.5,-31.157,-222.765,-14.7,39,26.3,106.034,-35.008,-220.295
9976,-75.526,66.174,-192.723,26.1,-14.9,-25.4,-67.038,61.676,-196.174
9977,58.765,59.373,-202.465,-9.6,21.2,-21.3,53.836,52.405,-203.69
9978,4.604,-49.679,-239.873,4.3,6.4,24.6,3.918,-46.403,-236.142
9979,-5.345,-24.437,-226.3,0.1,-2.5,9.1,-5.236,-23.065,-223.731
9980,95.013,58.131,-207.43,-8.9,37.4,-10.3,87.314,49.93,-208.88
9981,-7.799,-72.897,-192.755,-21.1,-25.4,12.5,-8.271,-66.042,-194.148
9982,22.929,111.024,-218.245,23.8,33.8,-17.9,22.792,103.257,-218.258
9983,-51.364,-42.44,-227.065,13.9,-10.8,19.1,-48.117,-38.816,-224.918
9984,22.32,85.075,-200.275,4.2,16,-28.9,21.501,77.957,-201.689
9985,-13.231,-29.907,-193.085,-19,-26.6,-7.6,-12.739,-27.21,-194.666
9986,17.23,67.185,-211.368,4.9,13.6,-20.6,16.593,61.056,-211.478
9987,-11.164,27.748,-208.414,-0.6,-6.6,-16.4,-9.624,24.792,-208.322
9988,-58.361,-60.353,-220.328,13,-15.7,23.8,-55.252,-54.759,-218.906
9989,-2.786,17.696,-209.856,-4.4,-5.8,-13.2,-2.467,15.482,-209.548
9990,-20.768,-30.397,-227.686,4.7,-5.3,12.4,-19.362,-28.216,-225.184
9991,-49.769,-91.255,-228.819,15.8,-8.2,39.1,-48.387,-82.961,-227.045
9992,13.595,11.901,-222.415,-2,4.8,-3.7,12.466,9.734,-220.576
9993,93.739,77.561,-190.152,-12.8,36.4,-23.7,85.85,68.573,-193.721
9994,113.727,19.12,-223.442,-8.4,43.5,11.5,105.013,11.696,-222.743
9995,-94.135,8.385,-192.825,21.1,-30.2,-8.7,-86.367,7.646,-195.508
9996,-59.089,-98.681,-218.093,14.7,-14.7,39.5,-57.504,-89.273,-217.267
9997,-6.445,62.862,-212.854,10,6.7,-19.5,-4.724,57.44,-212.889
9998,-110.41,-39.928,-214.28,33.5,-20.3,24.3,-103.624,-36.617,-214.057
9999,20.135,-41.813,-191.892,-29.6,-18.1,-2.6,17.723,-38.736,-193.316
10000,-119.721,-29.531,-192.69,30.2,-32.6,13,-112.017,-27.151,-194.658
10001,73.942,-6.434,-216.991,-16.1,20.5,5.2,67.839,-9.377,-215.453
10002,27.853,96.173,-213.897,14.7,27.8,-20.1,26.741,88.554,-214.083
10003,-71.753,-99.433,-211.019,16.6,-19.8,39.2,-69.733,-89.808,-210.825
10004,-32.952,72.532,-197.664,13.8,-4.2,-29.2,-28.498,67.102,-199.753
10005,-22.867,37.824,-228.71,15.8,5,-5.3,-19.685,34.255,-226.981
10006,49.561,-34.426,-199.354,-28.3,-1.3,1.5,45.409,-33.632,-199.248
10007,-57.696,-19.828,-211.746,9.9,-19.7,4,-53.326,-17.895,-211.347
10008,-24.429,-92.267,-214.839,-0.5,-12.8,31.9,-24.335,-83.691,-213.918
10009,-72.065,-21.126,-225.674,22.3,-12.1,14.2,-66.815,-19.151,-224.193
10010,0.231,-110.533,-206.947,-10.1,-10,36.8,-1.316,-100.759,-206.823
10011,-37.812,55.57,-219.034,20.1,1.8,-12.8,-33.196,51.301,-218.748
10012,109.594,22.407,-205.408,-18.8,35.6,-0.5,100.784,15.404,-206.171
10013,13.191,108.386,-238.877,33.9,39.1,-6.2,14.124,101.301,-237.745
10014,-92.787,48.363,-236.366,44.9,5.2,7.3,-83.45,45.232,-236.693
10015,79.447,-80.581,-213.933,-20,19.7,33.3,73.712,-77.058,-211.504
10016,39.971,-21.373,-199.018,-26.5,-4.4,-5.2,36.215,-21.201,-199.318
10017,67.335,-19.489,-229.512,-9.4,22.4,14.8,61.875,-21.016,-226.63
10018,-61.817,-55.315,-220.63,14.5,-15.9,22.4,-58.236,-50.208,-219.217
10019,96.06,61.584,-223.183,1.4,44.2,-1.2,88.556,53.189,-223.707
10020,-55.688,34.805,-192.004,8.4,-23.7,-25,-50.067,32.014,-194.771
10021,-10.979,-24.943,-227.03,2,-3.4,9.8,-10.345,-23.424,-224.454
10022,-55.972,13.502,-237.044,25.6,0.2,7.8,-50.824,12.301,-234.921
10023,110.9,33.745,-194.507,-23.2,34.5,-9.2,101.964,25.997,-196.711
10024,107.498,-61.631,-209.643,-23.3,30.3,30.1,99.702,-61.825,-207.332
10025,80.072,-18.788,-208.803,-22.8,18.1,6.2,73.341,-20.867,-207.632
10026,-68.89,99.12,-190.962,33.8,-1.9,-29.6,-59.925,93.384,-194.732
10027,-48.662,-84.841,-205.039,2.1,-23.2,26.7,-47.082,-76.476,-205.18
10028,-76.692,40.23,-212.07,27.4,-10.6,-8.8,-69.078,37.203,-213.055
10029,-82.58,38.404,-208.567,28,-13.5,-9.3,-74.423,35.508,-210.004
10030,-14.999,-114.439,-215.994,0.1,-7.5,42.1,-15.867,-104.088,-215.415
10031,16.283,-77.015,-212.188,-14.1,-5.8,23.5,14.246,-70.811,-210.895
10032,55.73,-3.916,-191.624,-31.9,0.2,-14.2,50.696,-6.142,-193.114
10033,58.917,49.17,-215.057,-5.1,24,-11.7,54.118,42.794,-214.819
10034,-4.794,94.166,-221.308,24.2,22,-16.4,-2.437,87.375,-220.889
10035,-111.113,-12.358,-203.205,31,-25.3,9.1,-103.047,-11.578,-204.499
10036,-56.967,-31.603,-209.534,7.6,-21.9,7,-53.06,-28.496,-209.183
10037,23.612,7.592,-194.213,-23.3,-9.5,-20.3,21.191,5.636,-195.82
10038,-39.959,-115.824,-217.844,9.6,-10.5,45,-39.916,-105.244,-217.332
10039,116.43,-35.837,-209.37,-22.8,34.6,22.3,107.673,-38.693,-207.838
10040,-92.562,-38.183,-198.36,18,-30.9,11.1,-86.773,-34.504,-199.335
10041,-98.447,75.646,-197.684,40.2,-8.8,-17.4,-87.923,71.108,-201.593
10042,-31.561,100.582,-196.945,23.5,7.2,-30.7,-26.302,94.072,-199.095
10043,-98.594,29.376,-235.006,43.1,0,11.4,-89.543,27.127,-235.022
10044,43.425,-21.517,-238.915,-1.7,18.3,16.9,39.812,-21.969,-235.264
10045,-87.226,-65.275,-192.958,12.5,-34.3,19.3,-83.11,-58.773,-194.255
10046,26.15,-18.569,-210.52,-16.1,-2.3,-0.8,23.545,-18.182,-209.556
10047,-122.62,20.1,-194.24,37.7,-25.5,-2,-112.637,18.142,-197.679
10048,14.922,-15.437,-210.319,-13.6,-5.7,-2.6,13.357,-15.072,-209.421
10049,-111.308,-38.717,-200.064,28.3,-28.9,17.5,-104.303,-35.297,-201.092
10050,-75.345,-13.715,-213.551,18.7,-19.1,6,-69.618,-12.24,-213.249
10051,-25.187,36.144,-234.654,19,7.5,-1.4,-22.261,32.97,-232.483
10052,16.631,-43.882,-221.375,-8.9,-0.7,13.9,14.938,-41.025,-219.035
10053,-1.431,10.136,-212.168,-4.8,-5.5,-9.8,-1.307,8.596,-211.474
10054,18.365,120.121,-217.379,28.1,36,-18.4,18.904,112.171,-217.444
10055,-62.268,33.034,-200.264,14.8,-19,-17.6,-55.903,30.379,-202
10056,5.91,14.119,-199.278,-14.2,-10.8,-19.4,5.293,11.94,-200.253
10057,28.527,-2.258,-219.747,-8.7,5.6,-0.6,26.203,-3.588,-217.888
10058,-52.096,113.13,-206.67,38.8,14.8,-22.1,-44,106.75,-208.628
10059,-11.107,116.813,-226.332,36.6,32,-13.5,-7.265,109.812,-225.96
10060,81.59,-22.647,-206.451,-24.7,17.4,6.6,75.027,-24.647,-205.308
10061,-30.796,-94.633,-194.285,-10.3,-26.9,25.4,-30.479,-85.271,-195.714
10062,-26.366,-43.403,-213.853,-2,-15.5,10.5,-24.976,-39.37,-212.74
10063,79.163,76.959,-218.813,4.4,40.3,-9.2,72.945,68.559,-219.45
10064,12.37,24.686,-196.41,-15.4,-8.2,-24,11.478,21.421,-197.787
10065,-1.422,93.065,-205.681,15.7,15,-26.2,0.299,86.202,-206.559
10066,-105.996,-57.872,-229.041,37.6,-11.9,36.4,-100.475,-53.14,-227.68
10067,-112.304,-6.029,-212.837,35.8,-18.6,12.4,-103.904,-5.818,-213.576
10068,94.935,-2.483,-208.745,-21.2,26.6,4.3,87.362,-6.685,-208.107
10069,86.265,-23.704,-231.731,-9.3,30.6,20.8,79.819,-26.138,-228.619
10070,44.093,62.892,-203.611,-5.9,17.3,-23,40.62,56.196,-204.6
10071,39.741,-36.559,-235.141,-4.4,14.3,19.6,36.555,-35.719,-231.531
10072,-17.517,77.444,-195.665,9.4,-0.3,-32,-14.554,71.645,-197.737
10073,-45.092,-83.035,-192.306,-7,-31.5,20.1,-43.79,-74.692,-193.892
10074,51.856,-89.187,-225.763,-10.4,14.8,37.3,47.675,-83.609,-223.021
10075,4.885,-22.402,-202.444,-17.2,-14.5,-5,3.981,-21.079,-202.564
10076,-69.135,-9.792,-237.994,27.8,-3.6,16.5,-63.634,-9.266,-235.755
10077,56.005,68.481,-208.457,-2.7,25.4,-18.8,51.577,61.165,-209.15
10078,-50.426,-31.058,-207.348,3.8,-22.7,4.6,-46.969,-28.128,-207.23
10079,-47.435,-51.915,-212.455,4.6,-19.6,15.3,-44.781,-46.982,-211.628
10080,-91.502,-11.011,-208.89,24.1,-22.2,6.2,-84.586,-9.924,-209.396
10081,-119.768,23.684,-234.688,50.8,-0.7,18.3,-110.01,21.768,-235.622
10082,-75.658,-51.155,-201.612,11,-28.8,14.3,-71.274,-46.026,-202.124
10083,34.258,-74.497,-212.879,-17,0.4,23.8,31.142,-69.235,-211.212
10084,-99.487,-35.851,-208.431,25.9,-24.1,17,-93.168,-32.623,-208.558
10085,8.972,28.226,-213.244,-3.1,1.6,-13.4,8.526,24.934,-212.564
10086,-82.817,-68.158,-209.591,18.5,-23.4,26.8,-78.708,-61.794,-209.223
10087,24.612,-71.703,-217.887,-12.4,-0.1,24,22.124,-66.398,-215.888
10088,20.097,70.257,-200.319,-0.9,10,-28.1,19.13,63.935,-201.629
10089,-5.176,47.167,-237.893,18,15.7,-2.1,-3.224,42.62,-235.423
10090,-62.098,29.349,-197.731,12.6,-21.6,-18.6,-56.024,26.998,-199.753
10091,62.142,-37.485,-236.452,-6.1,22.7,23.3,57.452,-37.606,-232.726
10092,55.786,25.706,-197.606,-22,9.1,-18.9,50.969,20.976,-198.853
10093,-66.441,-32.325,-236.311,24.4,-6.2,22.2,-61.891,-29.712,-233.865
10094,-13.554,107.719,-238.313,38.7,33.3,-6.5,-9.377,101.291,-237.381
10095,-4.864,-9.855,-199.258,-15.2,-18,-11.7,-4.714,-9.61,-199.992
10096,-32.102,-37.645,-226.964,7.4,-8.1,15.3,-29.9,-34.588,-224.611
10097,13.664,28.374,-226.882,3.7,10.3,-4.9,12.935,24.806,-224.862
10098,-57.94,-77.205,-198.51,1.8,-28.9,21.7,-55.713,-69.424,-199.298
10099,-105.356,53.992,-223.509,46.3,-0.5,2.4,-95.111,50.391,-225.291
10100,14.669,-106.678,-235.954,3,10.1,45.8,12.595,-98.518,-233.423
10101,-17.584,-39.576,-221.801,0,-8.7,12.5,-16.875,-36.366,-219.74
10102,22.518,-13.611,-226.899,-4.7,6.2,6.5,20.429,-13.791,-224.257
10103,42.396,-68.027,-238.8,-2.8,16.9,33,39.034,-64.505,-234.975
10104,58.333,-97.951,-199.627,-26.2,4.5,32.2,53.883,-91.146,-199.002
10105,14.017,78.032,-217.134,12.2,19,-17.9,13.974,71.605,-216.748
10106,1.41,113.573,-196.077,19.3,20,-32.2,3.377,106.138,-197.774
10107,89.418,-35.381,-213.848,-20.8,23.5,16.9,82.559,-36.801,-211.703
10108,-57.154,75.429,-205.058,26.6,-2.3,-21.4,-50.224,70.413,-206.785
10109,-43.315,28.25,-219.898,15.9,-5.5,-6.9,-38.657,25.861,-219.029
10110,-93.417,31.154,-204.117,29.4,-18.2,-7.9,-84.715,28.777,-206.136
10111,12.605,-31.157,-217.084,-10.2,-3.7,6.8,11.308,-29.459,-215.201
10112,81.823,-21.741,-198.966,-29.7,14.1,2.2,75.046,-23.566,-198.886
10113,50.464,-40.648,-209.526,-21.7,4.5,9.6,46.213,-39.362,-208.018
10114,20.147,-86.227,-224.595,-6.7,3.2,32.8,18.074,-79.674,-222.144
10115,-50.653,58.353,-194.544,14.2,-14.1,-27.8,-44.964,54.021,-197.165
10116,-49.562,63.058,-198.656,17.1,-9.7,-25.7,-43.883,58.443,-200.773
10117,-26.834,85.815,-207.521,21,7.5,-23.9,-22.495,79.701,-208.48
10118,50.604,8.969,-206.061,-19,8,-9.7,46.341,5.675,-205.774
10119,109.994,-9.69,-202.072,-25.8,30.3,7.3,101.384,-14.225,-201.91
10120,-68.423,39.983,-231.416,32.2,1.3,1.1,-61.104,36.983,-230.671
10121,-50.293,94.299,-212.079,33.2,9.7,-19,-43.206,88.409,-213.354
10122,-49.018,40.719,-204.57,13.4,-12.7,-18.4,-43.553,37.403,-205.669
10123,-41.316,57.428,-200.043,13,-9.5,-25.1,-36.492,52.977,-201.833
10124,39.958,87.787,-230.625,18.1,35.3,-8.7,37.747,80.203,-229.761
10125,-30.939,60.164,-202.309,11.2,-5.4,-24.9,-26.594,55.355,-203.579
10126,103.852,0.443,-214.561,-17,33.3,8.9,95.763,-4.795,-213.598
10127,92.004,82.483,-221.652,7.5,47.6,-5.2,84.98,73.428,-222.837
10128,-66.431,-98.803,-227.943,22.7,-9.5,44.3,-64.687,-89.985,-226.505
10129,23.627,-119.065,-205.72,-14.6,-2.4,41.2,21.034,-109.152,-205.655
10130,-109.316,-21.474,-225.281,38.1,-12.8,22.7,-101.851,-19.97,-224.797
10131,61.258,82.255,-191.205,-8.5,24.9,-30.4,56.235,74.213,-194.048
10132,-28.488,-65.496,-233.101,9.4,-4.2,28.4,-27.409,-59.889,-230.359
10133,-117.883,-25.465,-239.61,47.5,-4.4,33.4,-110.538,-24.136,-238.71
10134,94.453,-74.315,-216.547,-19,27.5,34.9,87.705,-72.095,-213.978
10135,-45.1,-110.174,-221.879,12.8,-9.6,44.3,-44.581,-100.186,-220.995
10136,-35.662,-33.833,-229.55,10.2,-6.9,15.5,-33.284,-30.996,-227.04
10137,-108.571,10.433,-196.58,30,-26.7,-2.7,-99.876,9.576,-199.113
10138,-98.996,-35.606,-230.719,35.1,-10.7,27.3,-92.655,-32.864,-229.355
10139,74.73,-26.72,-202.706,-27.3,12.1,4.6,68.618,-27.614,-202.159
10140,53.317,64.404,-212.785,-1.2,25.1,-16,49.077,57.297,-213.016
10141,-49.51,19.218,-213.496,13.2,-12.1,-8,-44.586,17.558,-213.306
10142,-32.958,109.052,-224.931,38.4,24.5,-13.2,-26.926,102.597,-225.068
10143,-50.252,73.013,-237.739,36.9,15.5,-2.4,-43.44,68.204,-236.837
10144,86.352,-2.139,-222.992,-12.3,28.8,9.8,79.509,-6.274,-221.029
10145,5.666,96.819,-211.336,18.2,20.9,-22.6,6.889,89.674,-211.679
10146,83.405,61.386,-212.633,-4.5,35.4,-10.4,76.594,53.517,-213.417
10147,57.398,42.849,-238.121,6.6,31.9,2.7,53.301,36.73,-235.84
10148,5.731,-102.66,-230.872,1.6,4.3,42,4.058,-94.444,-228.611
10149,75.598,18.467,-193.469,-27.9,14.3,-15.9,69.12,13.306,-195.072
10150,-97.19,-28.771,-210.843,26.2,-22.3,14.9,-90.614,-26.152,-210.903
10151,40.031,-62.263,-210.839,-19.6,0.9,18,36.394,-58.243,-209.352
10152,12.744,-35.759,-198.372,-22.9,-15.8,-1.8,11.083,-33.161,-198.914
10153,56.967,-81.947,-210.87,-20.5,8.5,28.9,52.573,-76.88,-209.044
10154,-78.199,-80.945,-220.937,22.5,-15.7,36,-74.946,-73.336,-219.823
10155,60.578,-85.909,-234.637,-6.3,22.4,40.6,56.142,-81.543,-231.132
10156,-24.735,102.89,-226.942,34.8,24.2,-12.6,-19.758,96.417,-226.674
10157,101.907,56.38,-220.696,-1.5,44.4,-0.5,93.963,48.044,-221.355
10158,-14.408,-115.255,-237.457,12,5.1,50.1,-15.295,-105.781,-235.617
10159,-98.411,-15.172,-206.138,25.8,-24.2,7.9,-91.295,-13.777,-206.889
10160,38.074,-48.162,-198.151,-28.1,-7.3,5.3,34.528,-45.307,-198.32
10161,34.617,90.791,-196.628,2.2,20.5,-30.6,32.388,83.248,-198.489
10162,-23.615,65.621,-192.255,5.4,-8.2,-33.3,-20.066,60.472,-194.72
10163,-54.032,-93.744,-228.421,17.5,-8.7,40.6,-52.42,-85.378,-226.773
10164,5.212,-29.818,-223.274,-4.6,-2.1,9.4,4.368,-27.973,-220.953
10165,6.009,-104.849,-228.599,0.5,3.4,42.1,4.367,-96.279,-226.504
10166,-0.031,29.626,-216.931,1.6,1.6,-11.5,0.337,26.473,-215.951
10167,-88.105,86.757,-212.955,44.4,4.4,-11.5,-77.94,81.757,-215.51
10168,-93.953,1.41,-206.263,25.6,-22.3,1.4,-86.341,1.249,-207.264
10169,-87.365,-83.987,-224.036,28.3,-13.9,40.4,-83.848,-76.432,-222.768
10170,64.775,-82.551,-206.322,-23.9,9.4,28.5,59.797,-77.408,-204.959
10171,71.265,-87.124,-204.186,-25.2,11.6,30.9,65.861,-82.005,-202.845
10172,-23.524,96.598,-230.048,33.5,23.5,-10.7,-18.93,90.505,-229.342
10173,35.988,-55.152,-238.701,-2.2,14.5,27.5,32.976,-52.446,-234.86
10174,67.819,84.049,-195.064,-6,29.5,-26.7,62.299,75.693,-197.602
10175,-41.827,54.898,-237.291,29.4,11,-1.5,-36.458,50.638,-235.691
10176,-37.185,-75.87,-233.92,13,-4.7,33.5,-35.901,-69.342,-231.37
10177,20.53,28.78,-206.285,-9.8,1.3,-17.6,18.925,25.028,-206.469
10178,-59.298,-38.801,-210.761,8.8,-21.7,10.8,-55.462,-35.055,-210.279
10179,-16.464,98.519,-213.141,25.1,17.4,-21.2,-12.738,91.746,-213.574
10180,59.492,26.74,-198.844,-21.2,11.5,-17.7,54.471,21.638,-199.78
10181,20.211,20.705,-226.895,0.9,10.6,-3,18.983,17.429,-224.563
10182,39.315,36.812,-223.829,-0.7,18.2,-6.7,36.211,31.864,-222.317
10183,55.049,61.595,-217.838,0.6,27,-12.3,50.935,54.539,-217.58
10184,-34.441,-88.213,-190.399,-12.1,-30.9,20.9,-33.949,-79.28,-192.293
10185,-113.395,-35.929,-198.192,28.7,-29.9,16.2,-106.206,-32.923,-199.477
10186,-102.388,8.56,-195.916,26.4,-27.8,-4.4,-94.254,7.904,-198.308
10187,77.513,66.835,-236.114,10.7,43.4,1.5,71.694,58.94,-235.452
10188,-49.303,95.3,-219.98,36.3,14.3,-14.3,-42.135,89.518,-220.568
10189,29.261,36.963,-239.754,9.7,22.8,1.7,27.534,32.305,-236.997
10190,-61.387,-7.528,-227.766,20.4,-8.8,9.2,-56.246,-6.996,-226.116
10191,-71.054,-89.466,-232.462,25.8,-8,42.9,-68.647,-81.472,-230.71
10192,-3.585,91.28,-222.522,23.4,21.8,-15.6,-1.417,84.561,-222.065
10193,39.935,89.937,-200.686,3.2,23.7,-27.3,37.245,82.223,-202.146
10194,119.85,-8.814,-229.554,-8.6,45.4,24,111.128,-14.768,-227.672
10195,-26.263,-5.454,-224.326,6.9,-6,2.8,-23.906,-5.386,-222.299
10196,-59.156,-88.242,-206.636,7.6,-22.8,30.4,-57.001,-79.774,-206.63
10197,-97.61,46.179,-202.405,33.9,-15.4,-10.8,-88.175,43.029,-205.056
10198,-79.278,6.194,-239.531,34,-1.2,14.8,-72.51,5.754,-237.874
10199,-24.855,90.372,-209.956,23.1,10.9,-22.6,-20.625,84.008,-210.745
10200,-2.795,1.4,-217.445,-2.7,-4.1,-4,-2.31,0.45,-215.964
10201,-98.908,56.797,-239.977,50.3,9.5,9.6,-88.812,53.28,-240.952
10202,-93.226,35.477,-210.586,32.7,-13.1,-5,-84.447,32.741,-212.054
10203,-6.748,-91.674,-202.728,-13.2,-16.8,26.1,-7.648,-83.215,-202.869
10204,-8.748,74.549,-222.069,18.8,14.7,-14.8,-6.519,68.753,-221.315
10205,68.165,47.413,-217.09,-5.1,27.8,-8.6,62.613,40.777,-216.789
10206,42.894,-117.063,-208.304,-16.4,5.7,42.6,39.53,-107.976,-207.544
10207,-114.761,-42.563,-214.783,35.8,-19.8,26.8,-107.84,-39.208,-214.631
10208,9.962,-40.496,-206.71,-16.7,-11.4,4.8,8.452,-37.463,-206.149
10209,20.365,59.12,-196.17,-7.4,4.2,-29.9,19.034,53.225,-198.041
10210,41.018,4.382,-232.085,-2.4,16.9,5.6,37.936,1.624,-229.16
10211,-25.687,-53.466,-196.142,-13.4,-27.5,5.6,-24.662,-48.404,-197.19
10212,-57.386,27.462,-212.472,17.3,-11.9,-9.4,-51.93,25.328,-212.663
10213,-61.154,-29.148,-223.77,16.6,-13.1,14.1,-56.811,-26.507,-222.143
10214,62.025,9.382,-199.315,-24.7,9.3,-12.3,56.76,5.745,-200.008
10215,-9.366,0.098,-198.355,-13,-18.3,-15.7,-8.542,-0.492,-199.385
10216,-102.187,33.692,-237.205,46,2.2,12.6,-92.756,31.14,-237.546
10217,88.144,50.467,-227.17,0.6,40.1,0.8,81.289,42.923,-226.644
10218,8.539,28.215,-218.757,0.2,4.5,-10,8.404,24.665,-217.383
10219,81.064,-70.272,-224.557,-14.2,24.8,33.6,75.084,-68.234,-221.277
10220,-14.246,75.464,-220.544,19.8,13.1,-15.6,-11.361,69.716,-220.03
10221,54.338,-27.367,-199.056,-28.6,1,-0.9,49.746,-27.439,-198.96
10222,-5.394,-49.546,-230.756,1.5,-1.1,20.3,-5.421,-45.869,-227.807
10223,20.529,-64.32,-205.315,-20,-9.2,14.8,18.384,-59.29,-204.685
10224,-2.808,40.127,-214.139,3.3,1.8,-15.3,-1.944,36.207,-213.631
10225,57.586,68.438,-195.913,-10.5,20.7,-26.9,52.947,61.03,-198.005
10226,112.052,-29.217,-220.465,-16,37.1,23.8,103.772,-32.792,-218.164
10227,93.007,-1.399,-239.331,-2.7,38.4,19.6,85.909,-6.241,-236.651
10228,8.927,6.018,-231.814,3.4,7.6,3,8.535,4.209,-228.91
10229,-39.586,100.555,-224.98,37.2,20.1,-12.5,-33.213,94.487,-225.176
10230,65.507,52.905,-228.912,3.4,33,-2.9,60.424,46.177,-227.739
10231,-42.944,-26.521,-205.017,-0.2,-23.1,0.6,-39.916,-24.03,-205.163
10232,-37.421,-19.023,-203.156,-2.7,-23,-3.9,-34.659,-17.212,-203.556
10233,-58.667,8.936,-221.208,18.5,-10.2,0.5,-53.462,8.157,-220.208
10234,39.538,107.766,-209.092,15.3,33.7,-22.2,37.432,99.609,-209.92
10235,60.092,52.767,-199.607,-13.7,18.6,-22,55.116,45.891,-200.926
10236,-89.923,18.817,-238.711,39.5,0.1,13.6,-81.928,17.297,-237.814
10237,-54.802,95.794,-195.504,29,0.7,-28.9,-47.293,89.754,-198.419
10238,19.43,-55.557,-236.813,-0.6,8.6,25.7,17.616,-52.087,-233.227
10239,-66.874,-24.633,-196.017,5.2,-31.5,-1.5,-62.312,-22.183,-197.456
10240,26.961,29.556,-215.285,-5.3,8.4,-11.6,24.825,25.608,-214.42
10241,25.557,98.288,-194.704,6.1,19.7,-32.7,24.48,90.684,-196.718
10242,-70.234,-96.157,-228.866,24.4,-9.5,44.2,-68.213,-87.638,-227.317
10243,-61.313,8.541,-221.278,19.5,-10.4,1.1,-56.068,7.969,-220.304
10244,52.254,91.318,-216.023,10.3,34.4,-16.2,48.689,83.252,-216.391
10245,-102.034,-41.572,-212.681,28.7,-21.6,21.9,-95.605,-38.009,-212.434
10246,87.303,9.241,-214.391,-15.9,27.1,2.1,80.263,4.428,-213.575
10247,99.101,64.68,-197.909,-12.6,37.6,-16,90.961,55.946,-200.539
10248,117.098,28.215,-215.687,-11,43.6,6.3,108.064,20.116,-215.925
10249,9.143,-28.053,-229.118,-2,2.4,11.9,8.253,-26.768,-226.159
10250,100.756,66.811,-213.136,-2.7,43.9,-6.5,92.742,57.999,-214.615
10251,-0.934,66.429,-210.386,8.4,7.9,-21.5,0.221,60.83,-210.543
10252,-58.49,9.395,-214.494,15.3,-14.3,-3.5,-53.176,8.609,-214.157
10253,36.359,-67.607,-208.984,-20.1,-1.4,19.2,33.166,-63.008,-207.688
10254,-114.763,10.751,-229.461,45,-6.2,17.1,-105.65,9.629,-229.812
10255,34.523,5.966,-194.563,-25.4,-5.4,-18.5,31.285,3.798,-196.022
10256,54.314,-12.527,-205.389,-22.9,6,-2.7,49.656,-13.802,-204.926
10257,-110.577,47.023,-218.273,45.1,-5.3,2,-100.043,43.682,-220.439
10258,105.366,24.553,-202.313,-20.5,32.9,-4.1,96.807,17.6,-203.289
10259,75.972,-1.474,-211.819,-18.8,19.6,1.2,69.828,-5.007,-210.769
10260,25.678,-6.667,-227.709,-4,8.4,5,23.727,-7.904,-224.929
10261,-8.204,-32.755,-222.408,-1.9,-6,10,-7.862,-30.431,-220.203
10262,78.672,-0.163,-216.095,-16,22.8,3.8,72.237,-3.673,-214.797
10263,-6.256,61.903,-228.294,17.4,14.5,-9.7,-4.464,56.731,-226.828
10264,-107.18,38.31,-217.485,41.7,-8.1,2.2,-97.206,35.442,-219.17
