orig_x,orig_y,orig_z,comp_x,comp_y,comp_z,pred_err_x,pred_err_y,pred_err_z
-2.207599173,-16.0249656,-215.8778508,-1.471758625,-17.59153906,-217.1272988,-0.735840549,1.5665734562103175,1.2494480685823532
81.69473974573886,19.465826370982306,-221.7272451,89.8674305412824,22.05472441249684,-222.6084819,-8.172690796,-2.588898042,0.8812367759455242
80.59841067195067,10.382780378735987,-222.8288894,88.42117894888182,12.317784916712696,-224.0473051,-7.822768277,-1.935004538,1.2184157469195895
-35.77914909,49.53764088705586,-233.7403078,-37.76265152,53.32592264325234,-235.5174046,1.9835024264273073,-3.788281756,1.777096760523449
57.16057177855573,13.383509276918515,-234.8540714,63.13358633665247,15.027156111820428,-237.3168616,-5.973014558,-1.643646835,2.4627902454262767
-27.08441179,32.569358839544925,-211.0836727,-28.05437694,35.28791621119434,-211.1583733,0.9699651493780763,-2.718557372,0.07470054516866753
51.78878235008181,12.472481917044126,-217.3680519,57.47973678878667,13.914852521222041,-218.4515884,-5.690954439,-1.442370604,1.08353649384199
10.371253203896261,74.2629715518285,-232.3530883,12.813496970231487,79.20460826478981,-233.8899382,-2.442243766,-4.941636713,1.5368499022835351
-69.74261407,51.799949997863884,-207.9840982,-74.70517596,56.25642083923363,-206.798305,4.962561885290356,-4.456470841,-1.185793185
14.737538769876288,-43.01221135,-205.6199062,16.566838175128552,-47.2435618,-205.9088644,-1.829299405,4.231350451119411,0.2889582795179422
56.82487914213944,44.089450159367615,-213.1351004,63.58230299253083,47.89412553846179,-213.1052991,-6.75742385,-3.804675379,-0.029801302
-57.81895938,1.4669242994698894,-217.1416123,-61.45560674,1.9526680502718712,-217.8781801,3.6366473653343903,-0.485743751,0.7365677901240133
51.2296660614787,51.80118250057285,-214.1523903,57.668682708894906,56.09829853386054,-214.2096727,-6.439016647,-4.297116033,0.05728231370574122
66.35209178139424,-32.09022024,-205.1725569,72.29824636796425,-34.32620198,-205.7019711,-5.946154587,2.2359817326198197,0.5294141779086203
44.23338613996206,87.34959315813363,-228.3809377,50.17040463466044,92.98533438755632,-229.1362651,-5.937018495,-5.635741229,0.7553273798031057
96.02037251479621,-20.02305652,-230.2938307,104.03717447295179,-19.86934188,-232.6060329,-8.016801958,-0.15371464,2.3122022533906943
-9.79555303,26.047107081657213,-230.6811537,-9.502517345,27.987456045638645,-232.9269283,-0.293035685,-1.940348964,2.2457746397078324
-5.375887172,-40.82361386,-218.0072225,-5.085664305,-44.83388085,-219.6134899,-0.290222867,4.01026699302308,1.606267343997871
45.46340624603315,-57.42947171,-210.627489,49.217591605835835,-62.65512796,-211.7559851,-3.75418536,5.225656251920995,1.1284961111274754
22.516356283644928,-34.77069842,-232.0183865,24.984887707670715,-37.78674292,-235.0316154,-2.468531424,3.0160444933451416,3.0132289891938626
-62.43576041,-72.47164663,-222.6412519,-65.60657864,-78.7791621,-223.9004542,3.1708182374884757,6.307515465291388,1.2592023069725542
9.169567157703279,-48.72369268,-216.9650716,10.451011756812807,-53.55595164,-218.4738139,-1.281444599,4.832258961170339,1.5087422906641734
58.0577090155755,3.8763653428935556,-209.0594908,64.20791681044787,4.717611390666872,-209.3819974,-6.150207795,-0.841246048,0.3225065742524862
31.65978054574213,-22.04911095,-221.8763825,35.01375588518543,-23.97415078,-223.9182314,-3.353975339,1.9250398287882646,2.0418488339043677
36.45090611255839,-55.48759587,-222.5244752,39.61110940529257,-60.35356013,-224.7575227,-3.160203293,4.865964252108249,2.233047546915202
46.71323045441294,38.85293180491362,-207.3488822,52.63003222840595,42.24718822530575,-206.9695691,-5.916801774,-3.39425642,-0.379313021
-14.79729459,-22.41404358,-212.1143284,-15.02980417,-24.54840882,-212.9071846,0.2325095836088824,2.134365239658443,0.7928561950875803
-36.42003704,38.777729625016725,-220.652644,-38.34624626,41.863961447299076,-221.494558,1.926209217640661,-3.086231822,0.8419140213794094
46.57725007343641,-40.77817279,-230.6864609,50.66696657753688,-43.8818766,-233.6117982,-4.089716504,3.103703800660746,2.925337262579319
46.14598033127656,-51.24640003,-216.7810454,50.05117315644961,-55.73664696,-218.5225248,-3.905192825,4.490246928154001,1.7414793859374527
-23.27936437,-80.44510028,-233.9814794,-24.24995569,-87.71081061,-236.3065867,0.9705913242802922,7.2657103263120035,2.3251072935724153
61.14668608715869,43.30722033245139,-206.9843592,68.3675108156748,47.14031957115277,-206.2545155,-7.220824729,-3.833099239,-0.729843713
