Index,cmd_x,cmd_y,cmd_z,theta_1,theta_2,theta_3,meas_x,meas_y,meas_z
2632,-84.137,76.635,-229.524,45.9,10,-1.9,-77.237,71.08,-230.458
2633,84.593,24.043,-207.502,-17.5,25.5,-6.4,75.885,21.06,-208.011
2634,-87.398,-27.714,-217.817,24.8,-17.9,15.6,-82.029,-26.396,-217.083
2635,-61.365,106.422,-217.761,43.2,16.5,-14.2,-56.146,100.193,-218.919
2636,-87.699,-77.373,-224.08,28,-14.3,37.7,-83.3,-71.651,-222.932
2637,93.173,21.882,-228.646,-5.2,37.2,8.2,84.397,19,-227.624
2638,-48.181,-54.155,-234.003,16.2,-6.5,26.2,-45.64,-49.696,-231.547
2639,-52.824,-9.706,-214.992,10.7,-16.1,1.6,-49.626,-9.138,-214.306
2640,-81.779,-16.389,-191.927,11.2,-34.2,-3.9,-76.718,-15.768,-193.996
2641,88.228,37.896,-211.771,-11.7,31.5,-6,79.02,33.997,-212.342
2642,40.129,-109.188,-228.963,-5,14.6,46,38.089,-99.594,-227.095
2643,56.323,99.87,-220.778,15.8,40.4,-13.1,48.994,93.836,-221.102
2644,28.141,-57.095,-206.036,-21.1,-6.2,12.4,25.688,-51.698,-205.519
2645,44.1,70.834,-191.511,-10.6,14.3,-32.2,37.865,65.621,-194.12
2646,45.735,-89.337,-206.8,-21.3,2.3,29.2,42.883,-81.06,-206.139
2647,107.133,-55.293,-222.679,-15.6,35.4,33,99.518,-52.598,-220.476
2648,36.08,25.602,-220.992,-4.4,13.4,-6.4,31.376,23.445,-219.6
2649,34.048,-118.601,-221.342,-7.2,9.8,47,32.602,-107.845,-220.34
2650,-12.051,93.93,-190.453,11.7,5,-36.3,-12.494,88.006,-192.823
2651,-57.994,103.101,-192.695,31.9,2,-30.3,-53.166,96.588,-195.611
2652,72.46,52.345,-238.201,7.9,39.1,3.6,64.676,48.117,-236.892
2653,72.765,90.504,-229.562,15.4,46,-5,64.058,84.594,-229.903
2654,48.698,-105.22,-230.179,-5.8,17.8,45.5,46.135,-96.362,-228.023
2655,-103.946,-8.38,-218.486,33.9,-15.7,13.7,-97.299,-9.105,-218.414
2656,81.426,-48.609,-227.474,-12.8,25.9,26.5,75.103,-45.641,-224.908
2657,74.6,97.849,-234.1,20.6,50.5,-2.4,65.694,92,-234.493
2658,-23.817,-122.064,-207.273,-0.9,-13.2,43.2,-22.996,-110.364,-208.216
2659,-68.421,59.39,-203.817,25.6,-9.7,-18.7,-63.651,54.589,-205.519
2660,73.196,13.803,-225.472,-7.9,26.7,4.1,65.924,11.989,-223.982
2661,4.738,102.564,-220.493,24.9,27,-17.1,2.801,96.51,-219.99
2662,-87.405,33.524,-223.462,34.9,-5.7,1.5,-80.965,29.916,-223.55
2663,30.564,-119.141,-191.933,-24.5,-8.1,37.2,29.347,-107.533,-193.682
2664,-3.558,23.277,-215.382,0.2,-1.6,-11,-4.603,21.584,-214.535
2665,-58.075,68.424,-212.15,27.6,-0.8,-16.2,-53.975,63.347,-212.956
2666,-45.921,40.547,-199.064,9.5,-16,-22.6,-42.926,36.979,-200.714
2667,35.468,-116.166,-196.392,-23,-4.1,37.5,33.823,-105.048,-197.49
2668,-56.59,26.235,-220.126,20.3,-7.4,-4.6,-53.017,23.83,-219.433
2669,102.45,-14.003,-225.579,-12.1,35.6,18.6,93.771,-14.679,-223.979
2670,-32.054,-79.379,-228.282,8.5,-7,32.2,-30.61,-72.063,-226.418
2671,-60.77,-95.412,-215.052,13.5,-17.1,37.1,-58.087,-86.931,-214.667
2672,-87.103,-45.231,-238.681,33.3,-6.3,31.5,-82.422,-42.528,-236.523
2673,-21.018,-3.502,-201.193,-7.8,-19.6,-12,-20.696,-3.091,-201.999
2674,15.157,-83.194,-229.232,-3.2,4.1,33.2,13.868,-75.707,-226.907
2675,-41.653,-104.237,-217.612,8.4,-12.5,39.7,-39.92,-94.491,-217.221
2676,-15.525,89.056,-199.877,15.3,7.1,-29.6,-15.54,83.03,-201.401
2677,-75.056,-10.506,-227.007,25.1,-10.5,12,-70.071,-10.477,-225.624
2678,-21.432,101.894,-199.933,22.2,11.3,-29.4,-20.709,95.369,-201.464
2679,1.946,-21.467,-217.739,-6.5,-5.5,3.4,1.018,-19.511,-216.202
2680,48.04,80.011,-190.753,-8,18.8,-32.7,41.286,74.336,-193.514
2681,56.989,21.055,-197.469,-23.2,8.5,-17.6,50.579,18.791,-198.817
2682,82.737,34.752,-210.288,-13.3,28,-7.5,74.014,31.095,-210.753
2683,70.616,62.115,-230.873,6.7,37.8,-2.2,62.71,57.188,-230.216
2684,-55.104,30.263,-237.315,28.3,3.6,4.2,-51.284,27.569,-235.387
2685,19.481,50.091,-239.348,14.3,22.9,-1.3,16.391,46.333,-236.973
2686,25.821,-103.824,-218.967,-9.3,3.6,38.8,24.229,-94.142,-217.816
2687,34.625,106.817,-208.226,15.2,31.5,-23.2,29.236,100.302,-209.043
2688,-22.981,30.241,-238.368,19,8.6,1.8,-21.97,27.719,-235.757
2689,-99.656,-64.608,-200.237,22.3,-29.3,25.3,-94.303,-59.846,-200.986
2690,-23.164,57.072,-221.482,17.2,6.1,-12.7,-22.358,52.788,-220.733
2691,-9.279,110.531,-207.068,25.5,21.1,-25.2,-9.697,103.937,-207.76
2692,49.7,-1.199,-217.58,-13,11.9,0,44.593,-1.591,-216.124
2693,-59.493,60.917,-194.896,18.7,-14,-26.5,-55.196,56.071,-197.431
2694,78.066,-61.061,-230.508,-10.9,26,31.9,72.555,-56.91,-227.53
2695,62.484,43.841,-192.921,-21.1,14.2,-24.8,55.063,39.886,-195.268
2696,41.743,66.536,-217.98,3.9,24,-14.4,36.056,61.751,-217.498
2697,-4.372,-92.816,-212.708,-7.6,-9.8,30.6,-4.486,-83.847,-212.162
2698,-119.615,4.524,-196.651,34.7,-26.8,2.8,-111.754,2.153,-199.057
2699,-19.038,-5.402,-202.962,-7.7,-18.2,-10.4,-18.731,-4.793,-203.459
2700,16.346,-20.008,-237.025,1.7,9.3,13.5,14.124,-18.241,-233.832
2701,82.728,59.41,-209.22,-7.2,33.3,-12.3,73.634,54.254,-210.383
2702,25.137,1.376,-198.232,-21.7,-7.5,-15.4,21.86,1.28,-199.168
2703,36.004,-64.222,-201.27,-25.4,-6.2,14,33.056,-58.062,-201.301
2704,53.774,-55.471,-214.052,-19.3,7.9,18.3,49.312,-50.605,-212.582
2705,-103.885,-53.206,-233.431,38.4,-9.5,36,-98.45,-50.359,-231.826
2706,-101.427,-12.84,-239.911,41.1,-3.6,25.1,-95.348,-13.307,-238.477
2707,-93.222,-2.606,-192.302,18.8,-32.2,-5.7,-87.235,-3.572,-194.635
2708,103.533,64.843,-232.956,8,51.3,5.8,93.208,59.399,-233.705
2709,-109.87,-47.399,-194.199,25,-32.9,18,-103.618,-44.656,-195.585
2710,4.03,55.856,-220.646,9.3,11.3,-13.7,2.052,51.719,-219.692
2711,26.358,-72.487,-206.817,-19.7,-6,19.6,24.18,-65.598,-206.352
2712,-2.36,-106.451,-210.017,-8.1,-9.3,36,-2.407,-96.01,-210.074
2713,67.674,-10.091,-229.477,-8.5,23.3,11.9,61.241,-10.011,-227.147
2714,48.444,109.824,-198.596,9.6,33.4,-27.7,41.534,103.363,-200.333
2715,20.318,-105.753,-196.042,-22.3,-11.5,31.1,19.235,-95.204,-197.28
2716,-21.355,-18.581,-191.937,-15.9,-28.3,-12.6,-21.071,-16.516,-193.984
2717,-51.757,-88.219,-218.823,11.1,-14.6,34.1,-49.252,-80.347,-217.951
2718,40.727,-0.733,-193.068,-28.6,-5,-16.6,35.894,-0.865,-194.825
2719,82.097,84.526,-198.267,-4.7,36.5,-21.7,72.188,78.426,-200.891
2720,-27.06,77.17,-193.579,11.4,-3.7,-32.9,-25.918,71.711,-195.791
2721,31.245,41.397,-220.151,-0.4,15,-10.5,26.956,38.065,-219.052
2722,-85.947,71.337,-203.978,36,-6.4,-16.2,-79.036,65.595,-206.494
2723,37.17,72.454,-232.254,14.1,30.5,-6.9,32.168,67.487,-230.862
2724,-12.272,-103.49,-231.67,6.6,0.7,42.8,-11.887,-94.114,-230.025
2725,4.013,54.311,-215.776,6.3,8.3,-16.5,2.108,50.227,-215.283
2726,-61.501,-60.507,-217.911,13,-17.5,23.3,-58.096,-55.435,-216.871
2727,57.456,88.835,-195.883,-2.5,27.6,-28.2,49.868,82.849,-198.123
2728,-4.376,88.06,-216.252,19.6,17.5,-19.3,-5.375,82.225,-215.888
2729,96.172,46.198,-236.947,4.9,45.9,8.8,86.74,41.659,-236.524
2730,-77.924,34.221,-190.307,17.4,-26.5,-21.4,-72.367,30.699,-193.452
2731,-103.544,-48.39,-232.038,37.5,-10.2,33.6,-97.892,-46.075,-230.593
2732,-80.417,37.661,-227.015,34.4,-2.5,1.2,-74.708,34.161,-226.687
2733,113.266,50.975,-234.864,5.4,52.8,11.4,102.512,45.92,-235.587
2734,-116.219,14.772,-215.899,41.2,-13.5,9.3,-108.373,11.639,-216.996
2735,-64.311,-102.046,-217.049,16.8,-15.4,41.4,-61.54,-92.966,-216.772
2736,57.667,100.488,-226.587,18.9,43.2,-9.5,50.177,94.463,-226.619
2737,72.423,97.926,-197.278,0.9,36.9,-24.8,63.296,91.62,-199.756
2738,30.636,99.87,-230.59,23.9,36.8,-10,25.998,94.112,-229.605
2739,-82.442,20.149,-227.108,32,-6.2,5.4,-76.591,17.492,-226.454
2740,6.614,-122.768,-209.386,-8.2,-4.8,43.6,6.283,-111.021,-209.941
2741,-96.985,-75.197,-205.619,23.9,-25.5,31.5,-92.252,-69.273,-205.811
2742,-58.398,-13.499,-197.463,3.3,-28.9,-6.5,-55.067,-12.455,-198.782
2743,38.338,13.905,-216.738,-9.6,9.8,-6,33.629,12.635,-215.705
2744,-19.448,-121.758,-230.652,10.8,1.3,50.8,-18.807,-110.973,-229.863
2745,98.11,23.782,-217.566,-11.4,35.3,2.9,88.551,20.38,-217.446
2746,29.678,-66.308,-224.972,-9.2,5.3,25.2,27.363,-60.244,-222.632
2747,35.389,40.293,-199.587,-14,5.7,-23.4,30.502,36.859,-200.918
2748,115.294,21.575,-210.021,-15.8,39.8,4.1,104.569,17.812,-210.922
2749,-105.18,36.854,-205.886,36.5,-15.5,-4.8,-97.507,32.588,-208.042
2750,103.677,-49.073,-195.3,-32.6,22.1,17.4,95.749,-46.274,-195.289
2751,33.062,-65.238,-197.448,-27.5,-9.7,12.4,30.583,-58.911,-197.886
2752,-78.016,-85.217,-204.13,14.6,-25.7,31.3,-74.255,-77.805,-204.535
2753,-26.741,99.566,-191.576,19.2,4.8,-34.7,-25.544,93.221,-194.049
2754,102.939,36.167,-228.309,-2.3,43.5,7.5,92.999,32.016,-228.145
2755,12.036,73.76,-207.765,6.3,12.5,-23.7,9.167,68.719,-208.153
2756,27.085,-13.717,-237.725,0.8,13.3,12.5,24.244,-12.931,-234.417
2757,26.172,-49.313,-229.389,-6,6.6,20.3,23.773,-45.035,-226.61
2758,69.529,-77.084,-194.824,-32.1,5.2,22,65.01,-70.351,-194.917
2759,97.445,-45.927,-205.597,-26.2,23.4,19.1,89.91,-43.317,-204.673
2760,59.655,18.533,-238.248,1.4,28.2,7.8,53.24,16.543,-235.701
2761,-28.208,56.202,-204.59,10.3,-4.8,-23.1,-27.027,51.9,-205.476
2762,4.694,104.692,-209.7,20.8,23,-23.7,2.797,98.29,-210.091
2763,-99.608,42.105,-230.381,44,0.2,6.7,-92.45,37.948,-230.797
2764,7.605,73.497,-229.117,18.1,21.5,-10.4,5.452,68.475,-227.682
2765,45.761,82.831,-191.287,-6.2,19.2,-32.8,39.281,77.108,-193.888
2766,71.643,72.081,-230.327,9.5,40.6,-3.4,63.445,66.913,-229.958
2767,-112.634,-19.788,-191.654,26.7,-33.3,6.2,-105.71,-19.841,-193.837
2768,70.284,59.138,-213.196,-4.2,30,-12.4,62.168,54.325,-213.713
2769,8.009,101.186,-204.005,15.9,19.9,-27.3,5.361,95.024,-204.794
2770,54.026,106.809,-198.545,7.4,34,-27,46.585,100.275,-200.444
2771,24.155,-104.243,-198.088,-21.9,-9.1,31.2,22.909,-93.933,-199.001
2772,-83.815,31.123,-226.171,34.1,-4.6,2.7,-77.979,27.923,-225.841
2773,56.187,22.055,-203.012,-19.1,11.2,-14.3,49.658,19.878,-203.74
2774,-76.316,18.249,-208.107,21.2,-18,-6.4,-70.974,16.003,-208.866
2775,-30.319,27.697,-235.482,19.2,5.3,1.1,-28.893,25.577,-233.185
2776,-78.571,-59.534,-208.496,15.7,-24.3,21.7,-74.261,-54.737,-208.386
2777,-50.928,2.237,-191.915,-0.8,-30.3,-17,-48.216,1.912,-194.19
2778,108.283,-19.873,-234.126,-7.5,41.2,26.2,99.727,-20.535,-232.054
2779,103.934,-44.708,-190.527,-35.7,20.2,13.3,96.08,-42.759,-190.802
2780,52.842,89.478,-216.381,9.7,34.1,-15.8,45.824,83.634,-216.643
2781,47.272,100.493,-234.856,24.1,43.3,-6,40.881,94.621,-234.173
2782,-61.778,-32.697,-233.946,21.5,-7.3,20.4,-57.929,-30.485,-231.689
2783,-86.119,-85.433,-198.33,15.8,-29.4,30.8,-82.048,-78.188,-199.307
2784,-43.803,-54.695,-201.085,-3.3,-26.8,10.4,-41.502,-49.249,-201.783
2785,29.229,12.871,-195.285,-22.6,-5.6,-20.6,25.095,11.73,-196.956
2786,-20.936,12.499,-218.397,4.8,-5.8,-6,-20.22,11.425,-217.166
2787,105.922,55.123,-221.23,-1.5,46,1.1,95.255,49.933,-222.228
2788,-52.131,-50.94,-227.418,14.2,-10.9,22.5,-49.158,-46.723,-225.461
2789,80.757,46.902,-196.966,-18.6,24.6,-18.7,71.791,42.381,-199.089
2790,-49.327,-83.614,-220.509,10.7,-13.7,32.5,-46.975,-76.05,-219.413
2791,83.807,9.896,-223.587,-10.1,29.5,6.2,75.728,7.911,-222.293
2792,-113.524,-42.824,-198.944,28.9,-29.6,19.4,-106.981,-40.902,-199.942
2793,73.049,61.943,-235.993,9.3,40.6,1.2,65.029,57.185,-235.13
2794,-64.108,85.342,-236.251,44.1,17.6,-2.3,-59.018,79.878,-236.139
2795,74.641,-78.224,-199.11,-29.3,9.9,25.3,69.74,-71.662,-198.635
2796,49.383,-101.419,-229.08,-7,16.9,43.6,46.783,-92.729,-226.792
2797,69.284,72.157,-235.613,12.5,41.8,-0.8,61.326,67.037,-234.931
2798,45.284,-45.872,-239.864,-2.6,18.2,25.6,41.5,-42.644,-236.3
2799,-87.116,80.426,-192.554,35.3,-10,-24,-80.433,74.338,-196.274
2800,-66.933,98.13,-225.233,44.9,16.5,-8.8,-61.391,92.126,-226.114
2801,-75.691,-17.034,-213.602,18.6,-19.4,7.2,-70.703,-16.211,-213.316
2802,-43.398,84.278,-196.634,21.1,-2,-29.4,-40.482,78.391,-198.925
2803,85.92,65.254,-238.11,11,46.8,4.5,76.782,60.148,-237.773
2804,92.211,10.126,-234.022,-4.1,37.3,13.7,83.874,7.892,-232.252
2805,-47.808,42.116,-190.188,6.1,-22,-29,-44.707,38.476,-193.094
2806,82.346,17.388,-209.564,-17.4,24.2,-4,74.108,14.991,-209.623
2807,-59.609,-11.026,-234.912,22.8,-4.8,13.7,-55.981,-10.565,-232.605
2808,28.698,11.755,-222.374,-5,9.2,-2.9,24.981,10.839,-220.722
2809,-64.54,-77.122,-220.22,16.1,-15.7,31.7,-61.302,-70.383,-219.231
2810,29.174,-109.066,-191.323,-26.5,-10.8,31.6,27.638,-98.25,-193.069
2811,52.246,61.245,-197.443,-11.4,17.1,-25.9,45.436,56.384,-199.354
2812,-39.069,-44.761,-196.893,-7.6,-29.1,3.2,-37.057,-40.341,-198.162
2813,35.5,-24.195,-230.213,-5.9,11.1,12.6,31.705,-22.336,-227.507
2814,-103.267,-8.668,-218.837,33.8,-15.6,13.7,-96.646,-9.377,-218.742
2815,90.891,-10.414,-224.801,-12.3,30.6,14.2,82.876,-10.828,-223.111
2816,-23.167,-42.539,-192.351,-16.7,-29.8,-1.8,-22.31,-38.178,-194.245
2817,-75.89,-95.084,-201.419,13.2,-26.3,34.5,-72.481,-86.636,-202.258
2818,44.079,81.278,-210.866,4.8,26.3,-19.9,38.067,75.686,-211.376
2819,1.403,-47.19,-198.421,-20.4,-19.6,3,0.727,-42.299,-199.235
2820,-61.532,43.007,-213.237,22.6,-8.1,-11.4,-57.494,39.395,-213.57
2821,26.521,48.813,-217.174,0.7,13.9,-13.9,22.51,44.951,-216.467
2822,-117.098,-5.638,-215.167,39,-16.8,15,-109.571,-7.32,-215.681
2823,-88.397,-58.609,-202.205,17.4,-28.4,20.7,-83.458,-54.046,-202.828
2824,46.014,98.468,-232.639,22.3,41.4,-7.3,39.953,92.645,-231.948
2825,-40.053,90.158,-197.892,22.7,1.7,-29.2,-37.169,84.111,-199.753
2826,-21.558,102.718,-191.904,19.1,7.5,-34.8,-20.827,96.259,-194.248
2827,-26.987,19.163,-214.013,5.6,-8.4,-10,-25.699,17.427,-213.431
2828,84.016,36.511,-228.07,-2.3,35.9,2.8,75.397,32.82,-227.251
2829,-68.356,-50.497,-225.367,19.5,-13.4,23.8,-64.502,-46.6,-223.783
2830,73.799,-33.342,-195.174,-32.9,7.4,3,67.345,-30.977,-195.845
2831,-66.197,80.716,-226.502,39.7,10.7,-7.3,-61.185,75.296,-226.738
2832,-68.704,11.419,-230.747,27,-4.9,6.8,-63.914,9.943,-229.328
2833,58.151,8.748,-222.359,-9.5,18.8,1.2,51.954,7.517,-220.848
2834,-74.147,20.057,-193.814,14.1,-27.2,-16.5,-69.082,17.574,-196.214
2835,-64.065,-106.597,-197.414,7.1,-26.8,36.6,-61.482,-96.583,-198.892
2836,-17.913,109.181,-194.711,22,12.7,-32.9,-17.345,102.545,-196.635
2837,58.109,-72.358,-213.077,-19.8,9.5,25.7,54.05,-66.128,-211.562
2838,80.01,73.189,-236.853,13,46.2,1.8,71.065,67.723,-236.673
2839,-104.647,-57.334,-208.111,28.1,-24.4,26.9,-98.818,-53.834,-208.189
2840,15.286,-27.861,-232.334,-1.4,5.9,13.6,13.226,-25.234,-229.473
2841,-63.975,-59.756,-190.749,-0.5,-35.7,10.7,-60.608,-54.165,-192.74
2842,-12.719,45.875,-192.917,-4.5,-12,-30.9,-13.224,42.279,-195.28
2843,-16.121,12.486,-215.404,1.7,-6.6,-8,-15.822,11.374,-214.492
2844,-108.584,-25.521,-200.75,27.8,-28.1,11.8,-101.849,-25.013,-201.872
2845,5.052,-83.811,-236.271,3,5.4,36.1,4.486,-76.207,-233.674
2846,117.999,-6.593,-239.252,-2.8,48.4,27.7,108.686,-8.824,-237.697
2847,-71.296,-23.398,-191.415,5,-35,-3.8,-67.113,-21.714,-193.485
2848,-94.382,-12.715,-217.908,29,-16.7,12.2,-88.278,-13.034,-217.506
2849,-100.394,11.651,-236.745,41.9,-2.3,16.7,-93.652,9.29,-236.061
2850,17.939,51.065,-209.637,-1.3,8.1,-19.7,14.576,47.109,-209.776
2851,13.386,40.016,-193.971,-13.2,-5.4,-29.1,10.503,36.738,-195.969
2852,-2.043,22.53,-225.044,5.1,4.1,-5,-2.999,20.599,-223.129
2853,-63.26,25.736,-225.965,25.2,-4.6,-0.1,-58.807,23.215,-224.941
2854,57.06,19.027,-200.299,-21.7,9.6,-15.2,50.6,17.042,-201.326
2855,-53.185,-77.347,-197.957,-0.6,-28.9,20.8,-50.592,-69.948,-199.068
2856,-49.99,-51.496,-239.054,19.3,-3.8,27.8,-47.459,-47.315,-236.228
2857,-27.706,115.508,-220.924,37.9,26.2,-15.9,-25.805,109.088,-221.024
2858,58.298,-100.942,-192.956,-30.1,1.2,31.3,55.152,-91.505,-193.607
2859,-97.483,-29.937,-201.487,22.2,-28.3,10.7,-91.586,-28.477,-202.315
2860,-5.282,24.005,-224.475,5.9,3.3,-5.6,-6.297,22.007,-222.779
2861,93.383,27.279,-231.126,-2.7,39.1,8.4,84.39,23.804,-230.146
2862,18.961,-79.971,-224.524,-6.9,2.4,30.1,17.588,-72.673,-222.456
2863,1.77,-80.053,-190.606,-24.9,-23.9,15.1,1.339,-71.743,-192.566
2864,32.739,-115.594,-205.93,-16.7,0.3,40.2,31.175,-104.668,-206.105
2865,52.836,-30.667,-217.362,-16.4,10.1,10.1,47.838,-28.177,-215.694
2866,-53.495,111.783,-225.635,45.6,23.5,-10.7,-48.86,105.721,-226.126
2867,95.214,-80.252,-195.589,-31.4,18.8,29.5,89.167,-74.297,-194.956
2868,59.157,26.324,-202.751,-18.6,13.2,-15,52.344,23.725,-203.494
2869,24.784,-92.363,-214.977,-12.8,-0.3,32,23.162,-83.48,-213.928
2870,-10.434,39.807,-227.255,12.2,7.2,-7,-10.966,36.879,-225.539
2871,-70.268,-85.599,-201.214,9.5,-27.2,28.8,-66.938,-77.854,-201.971
2872,76.927,-1.946,-225.192,-10.6,25.9,8.9,69.641,-2.846,-223.454
2873,-40.861,37.565,-201.477,8,-14.4,-21,-38.368,34.361,-202.708
2874,-32.763,97.3,-199.049,23.5,6.6,-29.2,-30.884,91.111,-200.736
2875,104.607,25.09,-238.69,1.3,46.2,15.8,95.068,21.327,-237.788
2876,0.149,-39.155,-233.304,1.9,1.9,17.7,-0.426,-35.549,-230.354
2877,118.588,26.078,-230.486,-2.7,49.1,15.2,108.127,21.83,-230.482
2878,119.364,15.14,-199.209,-23.5,37,1.1,108.669,11.572,-200.764
2879,-79.486,-67.144,-238.807,30.7,-5.9,38.1,-75.619,-62.362,-236.617
2880,43.348,-10.939,-191.618,-31.5,-6.3,-13.6,38.502,-10.058,-193.462
2881,9.423,-8.344,-206.374,-14.1,-9,-7.6,7.519,-7.436,-206.188
2882,57.068,60.141,-204.565,-7.9,21.7,-20.2,49.913,55.283,-205.677
2883,-32.385,63.269,-197.788,10.5,-7.4,-28.3,-30.624,58.539,-199.514
2884,79.218,-20.413,-229.161,-10.3,26.8,17,72.544,-19.887,-226.656
2885,-107.299,-41.987,-216.772,33,-19,25.3,-101.185,-39.861,-216.309
2886,-11.515,80.768,-234.28,27.1,22.1,-7.9,-11.726,75.606,-232.801
2887,-8.813,-95.608,-213.288,-5.7,-10.2,32.2,-8.743,-86.283,-212.832
2888,63.693,48.186,-238.301,7.5,35.2,2.9,56.666,44.088,-236.602
2889,15.904,94.702,-221.715,20.2,27.3,-15.9,12.751,88.821,-221.118
2890,-46.883,88.75,-222.201,34.3,13.2,-13,-43.314,83.019,-222.196
2891,-68.583,-20.001,-219.559,18.2,-15.6,10,-64.053,-18.857,-218.607
2892,-71.539,53.523,-215.413,29.9,-4.7,-10,-66.408,49.215,-215.999
2893,-23.376,43.53,-194.42,-0.6,-14.2,-28.8,-22.769,40.103,-196.557
2894,96.716,68.153,-207.955,-5.3,40.8,-10.8,86.294,62.662,-209.82
2895,-46.381,71.879,-222.19,28.9,7.3,-11.9,-43.094,66.668,-221.92
2896,34.608,73.405,-215.827,6.1,22.9,-17.1,29.603,68.206,-215.638
2897,-20.279,-80.675,-191.767,-17.2,-28.3,16.5,-19.446,-72.454,-193.762
2898,-25.486,-20.016,-210.495,-2.7,-16.1,-0.3,-24.439,-17.982,-209.949
2899,-39.82,69.647,-221.161,25.7,7,-13,-37.409,64.774,-220.761
2900,46.818,-4.655,-202.341,-23.2,2.3,-8.4,41.896,-4.667,-202.622
2901,38.577,97.804,-211.69,12.5,30.6,-20.6,32.95,91.689,-212.156
2902,-55.084,-11.62,-203.934,5.6,-23.9,-3.8,-51.706,-10.798,-204.493
2903,-70.341,-56.128,-193.489,4.1,-34.1,11.5,-66.454,-51.249,-195.054
2904,-7.365,-68.555,-192.225,-21.9,-26,10.1,-7.478,-61.417,-194.065
2905,-89.449,-64.1,-219.219,25.9,-17.8,30.6,-84.798,-59.437,-218.218
2906,14.157,-72.875,-216.083,-11.4,-4.3,23.2,12.785,-65.975,-214.787
2907,86.011,-63.156,-230.396,-11.1,29.4,34.2,79.922,-59.067,-227.599
2908,26.11,44.617,-200.169,-10.7,3.9,-24.6,21.844,41.113,-201.308
2909,115.983,9.329,-205.557,-20.7,36.7,5.1,105.7,6.23,-206.286
2910,37.499,-78.056,-206.205,-21.5,-2.1,22.8,34.982,-70.618,-205.618
2911,-2.675,-34.006,-190.87,-24.2,-25.8,-7.4,-3.535,-30.241,-192.904
2912,54.006,1.143,-208.964,-18.7,9.6,-5.1,48.152,0.527,-208.629
2913,-36.134,-106.21,-236.834,17,-0.2,47.2,-34.794,-97.062,-235.217
2914,55.104,77.755,-239.958,17.7,40.6,-0.9,48.623,72.634,-238.751
2915,-117.078,32.076,-231.468,49.8,-1,14,-108.854,27.996,-232.509
2916,-9.506,70.313,-212.045,12.8,8,-20.7,-10.206,65.287,-212.097
2917,-42.831,114.687,-200.244,34.1,13.6,-27.2,-39.588,108.038,-202.003
2918,-7.358,-71.006,-202.943,-14.5,-18.4,16.3,-7.418,-63.959,-203.29
2919,-8.132,-120.668,-197.678,-11.8,-16.1,38.8,-7.95,-108.693,-199.477
2920,0.946,93.6,-214.893,19.7,20.1,-20.4,-0.62,87.673,-214.807
2921,-34.022,95.928,-209.765,27.8,11.4,-22.2,-31.99,89.738,-210.462
2922,62.83,-107.968,-229.797,-7.1,23.4,48.5,59.841,-99.271,-227.567
2923,-1.444,77.143,-234.332,23.7,23.1,-7.7,-2.639,72.281,-232.671
2924,45.862,60.508,-206.338,-5.3,18.5,-20.7,39.647,55.875,-207.096
2925,110.868,-18.169,-235.661,-6.4,43.1,27.2,102.168,-19.53,-233.414
2926,-70.273,-75.552,-192.122,4,-34.1,20.2,-66.753,-68.655,-193.856
2927,-117.044,41.177,-194.958,39.1,-20.7,-8.5,-108.708,36.212,-198.562
2928,-23.674,80.795,-238.29,32,21.9,-5,-22.635,75.521,-236.785
2929,-50.278,-0.159,-232.655,19.7,-3.8,8.2,-47.07,-0.455,-230.514
2930,17.444,108.372,-192.184,11.2,20.4,-34.6,13.921,101.777,-194.197
2931,13.612,-26.163,-222.08,-7,-0.2,7.7,11.795,-23.903,-220.006
2932,119.59,17.848,-219.595,-10.6,44.5,11.6,109.107,14.134,-219.746
2933,-25.336,-108.029,-230.9,10.6,-1.7,45,-24.321,-98.409,-229.606
2934,43.426,63.957,-203.946,-5.3,17.6,-23,37.447,59.005,-205.047
2935,-49.234,-62.94,-192.873,-5.9,-33,10.9,-46.778,-56.799,-194.647
2936,-56.055,71.538,-198.316,22.1,-7.7,-25.8,-52.176,66.319,-200.483
2937,-20.451,37.491,-235.729,18.5,9.2,-1.2,-19.596,34.517,-233.434
2938,81.4,48.467,-214.697,-7,32.2,-7.7,72.562,44.074,-215.072
2939,43.058,16.328,-194.313,-24.9,0,-20.7,37.956,14.637,-195.882
2940,-107.817,-1.495,-226.829,39.6,-9.8,17,-100.836,-3.123,-226.48
2941,84.704,55.112,-230.943,4.1,41.2,1.5,75.968,50.426,-230.518
2942,75.717,52.308,-230.897,3.7,37.3,0.1,67.712,47.95,-230.013
2943,82.562,24.538,-190.355,-28.9,17.5,-18,73.957,21.465,-192.808
2944,-103.932,-5.73,-239.732,42.7,-2.9,23.7,-97.413,-7.086,-238.572
2945,40.813,95.438,-220.847,15.9,34.1,-14.8,35.216,89.53,-220.66
2946,-32.033,119.227,-224.577,42,28.8,-13.4,-29.633,112.914,-224.452
2947,99.239,-13.966,-215.072,-18.5,29.9,12.4,90.78,-14.698,-214.005
2948,18.454,74.615,-213.866,8.5,17.5,-19.6,14.827,69.444,-213.715
2949,49.773,35.371,-219.424,-5,19.4,-7.9,44.011,32.245,-218.493
2950,59.362,-95.355,-192.852,-31,0.9,28.6,55.958,-86.53,-193.407
2951,-51.686,32.574,-215.818,17.8,-8.1,-9.3,-48.466,29.733,-215.565
