x,y,z
360.874,-1815.479,-510.812
475.135,-1705.069,-483.705
409.039,-1833.719,-502.924
524.826,-1727.394,-526.621
499.168,-1729.418,-493.352
488.014,-1727.197,-495.021
439.825,-1852.897,-496.504
328.402,-1826.408,-521.413
439.135,-1767.145,-506.576
523.323,-1780.763,-524.167
355.579,-1817.502,-488.181
446.464,-1696.471,-494.736
430.572,-1823.56,-488.283
439.076,-1732.15,-487.161
394.511,-1741.4,-491.445
465.15,-1770.623,-521.999
400.723,-1755.696,-520.39
457.907,-1858.693,-495.509
509.254,-1773.067,-486.51
404.134,-1823.072,-518.386
398.678,-1781.814,-523.093
392.936,-1763.536,-525.837
417.058,-1733.38,-491.001
415.222,-1729.331,-486.38
424.269,-1837.056,-493.279
469.665,-1775.847,-495.658
431.273,-1688.163,-527.214
531.978,-1801.781,-499.542
388.556,-1790.495,-500.993
386.634,-1776.298,-486.959
428.935,-1738.694,-491.936
493.185,-1727.43,-493.82
492.473,-1870.659,-496.692
487.6,-1852.606,-496.717
343.424,-1790.997,-489.037
389.071,-1745.138,-510.752
327.38,-1810.831,-528.338
528.931,-1818.951,-484.291
524.972,-1775.752,-499.168
404.632,-1889.89,-501.643
404.277,-1875.888,-506.491
488.599,-1755.28,-527.727
347.278,-1839.416,-490.806
397.158,-1680.332,-506.786
380.979,-1698.813,-528.899
397.145,-1752.13,-525.261
456.901,-1792.579,-507.379
508.946,-1752.986,-503.63
454.518,-1696.107,-520.505
459.644,-1711.267,-521.647
545.715,-1805.104,-489.211
354.729,-1716.33,-527.223
495.093,-1793.829,-505.146
480.861,-1860.675,-501.758
431.875,-1686.906,-512.758
456.229,-1824.873,-500.977
466.929,-1731.557,-509.391
421.333,-1812.399,-506.452
363.68,-1812.277,-486.678
371.038,-1793.015,-522.186
496.025,-1791.845,-491.051
473.031,-1723.097,-515.71
505.647,-1797.186,-486.769
533.294,-1775.975,-489.027
368.585,-1774.067,-524.808
377.911,-1853.529,-492.375
501.17,-1724.447,-508.435
487.278,-1882.843,-479.334
419.56,-1847.405,-482.669
350.739,-1724.165,-505.18
447.266,-1694.543,-522.271
429.887,-1835.754,-484.255
389.393,-1697.262,-529.587
498.442,-1838.037,-513.586
521.26,-1813.147,-501.019
522.399,-1789.071,-492.273
391.367,-1893.081,-522.725
408.199,-1783.037,-502.729
450.096,-1841.299,-519.421
435.683,-1748.281,-501.509
343.676,-1776.084,-491.712
373.694,-1732.806,-515.817
379.65,-1729.9,-523.002
374.157,-1751.163,-520.141
475.636,-1870.611,-498.041
449.954,-1682.74,-504.817
483.095,-1878.578,-488.975
383.521,-1763.374,-524.057
430.339,-1840.885,-523.037
427.247,-1870.134,-511.182
428.706,-1694.75,-513.613
333.044,-1847.522,-483.008
363.232,-1777.892,-498.858
484.527,-1698.486,-486.983
413.265,-1777.495,-490.656
385.817,-1774.786,-530.43
413.173,-1681.874,-528.283
420.633,-1849.503,-516.768
438.484,-1748.705,-507.028
534.682,-1797.111,-494.381
332.805,-1774.562,-509.244
507.601,-1831.917,-510.11
358.007,-1779.668,-504.427
442.599,-1809.675,-518.204
416.997,-1743.771,-522.503
407.143,-1805.346,-497.36
391.997,-1804.656,-495.482
328.92,-1846.377,-504.148
466.037,-1723.604,-512.091
428.277,-1760.301,-512.736
444.119,-1835.692,-498.345
342.804,-1744.635,-515.389
432.834,-1801.386,-513.509
444.866,-1858.628,-510.084
465.039,-1762.056,-517.258
468.988,-1739.374,-519.916
456.585,-1727.301,-519.883
320.024,-1771.014,-506.01
456.396,-1749.983,-522.209
390.602,-1717.002,-491.678
379.977,-1843.183,-493.843
532.757,-1801.471,-526.257
341.781,-1809.218,-526.398
467.148,-1707.721,-494.516
412.605,-1731.582,-506.33
396.849,-1781.158,-490.118
439.77,-1812.814,-487.972
327.37,-1757.447,-484.936
499.396,-1868.49,-513.711
325.581,-1796.105,-511.753
341.609,-1822.854,-500.988
471.976,-1706.395,-505.078
350.889,-1830.979,-500.366
391.524,-1732.814,-516.337
469.127,-1767.679,-518.021
388.237,-1798.361,-513.858
410.188,-1743.786,-498.981
360.997,-1854.179,-501.817
480.456,-1832.88,-498.219
429.675,-1674.923,-515.771
383.615,-1793.444,-494.909
521.899,-1764.055,-493.456
389.006,-1838.703,-496.414
338.76,-1747.315,-522.164
397.685,-1818.779,-490.401
326.886,-1747.49,-491.516
399.096,-1832.21,-496.749
391.498,-1719.055,-507.212
438.116,-1824.271,-501.706
378.937,-1824.784,-505.323
498.23,-1760.096,-499.005
468.417,-1730.159,-505.596
371.896,-1727.818,-500.01
460.841,-1718.727,-504.663
441.007,-1766.655,-517.072
481.205,-1891.029,-488.788
349.179,-1850.193,-491.737
470.085,-1801.208,-499.905
373.017,-1750.789,-506.591
409.89,-1800.204,-487.152
478.515,-1847.529,-509.872
439.165,-1836.938,-492.743
343.213,-1836.908,-487.821
449.485,-1864.69,-514.656
489.085,-1811.427,-517.083
359.318,-1770.667,-485.025
492.163,-1726.447,-485.404
340.863,-1832.95,-516.196
391.971,-1697.921,-526.817
443.235,-1798.239,-516.697
364.19,-1704.325,-504.682
455.049,-1855.882,-523.542
410.609,-1767.107,-496.542
393.874,-1740.392,-517.095
445.251,-1764.707,-516.166
396.771,-1863.643,-505.182
489.422,-1820.024,-505.875
456.876,-1821.333,-499.489
384.302,-1780.203,-514.809
386.788,-1795.768,-512.266
404.098,-1885.437,-483.656
386.713,-1696.178,-526.724
471.742,-1788.887,-496.264
473.49,-1829.051,-506.767
339.559,-1830.237,-521.861
412.261,-1815.035,-487.932
531.579,-1774.345,-487.954
516.771,-1737.981,-499.971
433.685,-1857.018,-520.188
408.999,-1867.856,-518.777
409.385,-1706.306,-499.944
507.016,-1870.218,-520.111
480.382,-1803.62,-486.499
442.055,-1768.591,-513.681
375.352,-1687.675,-507.884
437.785,-1835.341,-507.067
383.881,-1752.441,-513.733
496.623,-1710.008,-521.603
447.831,-1832.456,-496.667
408.131,-1879.362,-507.172
505.803,-1727.303,-495.794
479.967,-1798.377,-517.824
408.971,-1742.389,-504.719
437.061,-1715.247,-500.283
506.695,-1857.043,-511.288
401.884,-1742.436,-491.093
438.001,-1880.368,-511.686
434.356,-1893.415,-518.402
459.015,-1722.527,-496.948
323.159,-1755.169,-494.555
446.852,-1821.165,-517.129
423.543,-1707.628,-520.99
474.554,-1804.941,-503.933
471.67,-1841.067,-521.955
445.51,-1730.242,-496.96
400.595,-1740.954,-497.402
505.493,-1719.146,-500.737
354.339,-1769.1,-509.527
370.481,-1875.041,-499.745
429.785,-1813.064,-520.752
425.638,-1735.91,-503.865
413.654,-1812.796,-506.838
527.595,-1757.622,-493.945
418.134,-1723.478,-516.559
509.653,-1865.498,-485.583
350.926,-1774.689,-500.681
339.598,-1790.269,-511.438
481.554,-1799.091,-494.44
505.151,-1731.054,-499.776
481.097,-1723.695,-498.39
492.398,-1834.941,-482.591
341.826,-1840.257,-488.396
440.585,-1685.745,-513.392
340.039,-1829.128,-520.878
398.775,-1700.454,-523.889
491.063,-1790.859,-491.467
519.452,-1811.883,-514.739
349.269,-1831.022,-520.844
496.368,-1869.515,-495.54
507.061,-1783.309,-496.035
466.954,-1739.101,-519.914
357.879,-1749.909,-519.811
343.13,-1779.641,-519.023
458.163,-1784.638,-494.346
425.546,-1819.417,-497.647
481.148,-1816.886,-494.591
403.46,-1719.651,-509.278
421.569,-1756.642,-512.799
376.981,-1735.205,-514.158
499.253,-1757.305,-521.57
403.434,-1834.985,-505.497
450.108,-1836.368,-508.762
522.457,-1767.666,-498.131
428.398,-1886.532,-523.725
467.24,-1762.483,-524.537
473.368,-1838.486,-520.623
487.906,-1702.912,-521.664
341.081,-1749.429,-503.399
382.555,-1797.124,-508.477
402.989,-1886.501,-496.058
479.314,-1721.543,-518.377
389.114,-1805.4,-521.552
494.477,-1814.811,-504.288
387.568,-1875.552,-491.048
496.668,-1775.109,-508.79
450.533,-1847.376,-490.934
530.499,-1826.815,-509.955
471.607,-1797.985,-512.195
444.915,-1727.96,-494.177
439.347,-1865.309,-502.738
532.519,-1801.337,-514.008
437.408,-1841.26,-504.137
436.253,-1833.813,-491.588
495.633,-1714.734,-523.032
435.168,-1767.38,-494.601
545.559,-1803.405,-481.075
516.501,-1854.951,-479.186
526.895,-1836.625,-480.545
475.828,-1774.278,-527.936
450.691,-1679.217,-512.053
402.089,-1782.053,-499.521
378.87,-1724.194,-525.998
478.085,-1828.497,-503.73
533.551,-1814.515,-509.644
463.236,-1744.239,-501.415
345.052,-1836.973,-492.67
365.411,-1736.479,-518.232
337.023,-1733.372,-525.932
467.806,-1740.946,-496.064
439.137,-1703.09,-505.504
440.687,-1713.941,-503.545
490.849,-1832.403,-485.203
430.42,-1799.601,-509.729
421.369,-1870.798,-504.136
432.998,-1745.061,-491.932
369.22,-1727.558,-488.22
474.199,-1795.112,-529.498
348.03,-1812.672,-507.851
375.996,-1838.788,-498.441
493.875,-1767.216,-511.72
466.763,-1718.42,-494.779
406.69,-1679.921,-496.814
462.067,-1893.453,-494.154
319.659,-1783.062,-506.82
404.796,-1878.414,-491.965
479.776,-1830.162,-515.731
521.359,-1745.954,-485.775
494.654,-1877.51,-486.008
418.77,-1758.616,-489.107
525.487,-1823.908,-503.96
405.593,-1749.868,-517.115
521.403,-1747.004,-495.866
459.981,-1741.254,-510.5
467.421,-1684.237,-501.588
330.61,-1752.909,-511.837
348.375,-1819.478,-527.234
502.316,-1802.186,-521.08
475.189,-1757.209,-510.44
485.618,-1807.49,-502.51
369.867,-1826.064,-520.443
499.481,-1867.141,-490.117
493.636,-1842.489,-509.272
411.575,-1829.357,-500.187
463.251,-1854.547,-493.486
477.891,-1870.018,-486.977
497.562,-1740.094,-512.478
430.45,-1707.141,-522.41
477.605,-1750.601,-494.874
407.48,-1811.714,-496.037
378.974,-1725.831,-515.774
342.889,-1810.03,-515.203
359.148,-1781.376,-497.333
319.342,-1818.697,-497.949
499.498,-1735.163,-523.707
469.368,-1763.414,-527.049
386.588,-1819.354,-511.071
408.21,-1859.855,-495.604
463.225,-1851.738,-489.036
520.671,-1755.001,-492.214
495.645,-1753.442,-523.916
434.668,-1685.242,-513.505
460.217,-1763.511,-501.338
467.254,-1861.97,-497.435
500.013,-1725.901,-488.956
460.974,-1798.628,-517.04
387.983,-1793.788,-512.056
387.254,-1834.796,-483.627
497.864,-1751.993,-488.633
442.206,-1673.399,-498.986
421.506,-1751.781,-514.015
466.72,-1720.586,-498.854
417.589,-1727.665,-499.817
424.046,-1675.591,-504.624
522.814,-1737.102,-498.42
455.262,-1834.35,-503.031
466.144,-1875.147,-507.186
361.471,-1810.002,-514.016
437.325,-1744.358,-514.608
426.3,-1857.722,-491.26
373.785,-1709.574,-496.749
458.896,-1731.501,-484.438
529.445,-1845.567,-489.625
420.173,-1875.934,-519.412
485.999,-1864.827,-481.498
481.902,-1822.381,-520.659
488.222,-1815.051,-521.248
506.537,-1771.927,-498.521
450.335,-1707.006,-487.661
327.125,-1789.261,-514.111
361.229,-1714.814,-492.082
395.378,-1845.345,-497.907
407.393,-1853.163,-488.068
404.325,-1830.062,-484.434
369.754,-1826.895,-520.86
494.522,-1703.421,-509.551
484.156,-1832.938,-490.795
498.318,-1748.395,-497.942
396.07,-1725.457,-504.923
489.779,-1863.942,-497.47
531.38,-1801.087,-508.885
352.551,-1847.243,-496.692
386.045,-1682.73,-498.589
429.189,-1708.485,-523.348
474.927,-1862.877,-507.395
387.055,-1748.606,-515.991
401.094,-1832.776,-497.561
506.362,-1795.38,-506.719
440.358,-1780.372,-500.146
519.214,-1769.088,-513.35
385.421,-1855.224,-489.144
418.515,-1743.828,-519.166
421.889,-1785.252,-484.537
339.765,-1831.889,-515.33
482.217,-1798.321,-495.975
487.93,-1790.968,-488.205
460.309,-1712.48,-503.729
498.896,-1834.668,-518.443
535.327,-1797.979,-504.635
436.577,-1761.542,-499.845
502.479,-1880.373,-502.118
486.327,-1739.927,-521.158
418.013,-1825.832,-490.797
471.094,-1754.22,-506.542
432.955,-1787.072,-519.583
536.486,-1813.325,-505.017
497.412,-1823.89,-513.747
429.824,-1763.527,-500.818
539.21,-1791.403,-512.339
460.405,-1780.531,-514.83
478.706,-1796.238,-498.344
496.163,-1749.062,-492.985
479.918,-1859.728,-505.163
433.49,-1833.165,-529.003
324.66,-1825.205,-525.616
389.264,-1817.333,-508.15
432.974,-1718.801,-494.754
446.656,-1777.084,-506.534
442.066,-1881.869,-494.037
429.64,-1765.632,-523.519
437.404,-1739.399,-514.256
397.043,-1820.27,-485.193
462.896,-1699.741,-488.495
318.78,-1816.021,-526.322
460.281,-1856.76,-500.696
389.755,-1801.176,-488.109
365.588,-1693.331,-530.187
473.064,-1887.747,-495.595
514.478,-1864.134,-481.831
414.169,-1718.725,-524.328
350.295,-1815.992,-506.865
409.954,-1817.149,-511.703
527.785,-1819.806,-492.308
479.527,-1710.02,-514.925
382.369,-1718.813,-527.478
422.397,-1798.804,-510.166
351.08,-1717.598,-512.772
521.056,-1750.69,-487.454
370.242,-1709.659,-524.73
414.9,-1727.108,-505.661
455.293,-1767.899,-513.933
516.889,-1855.56,-486.529
516.873,-1857.583,-485.681
359.045,-1730.163,-522.242
368.129,-1764.6,-484.211
398.92,-1740.154,-501.121
366.569,-1808.778,-494.199
435.626,-1867.871,-522.499
420.387,-1808.287,-497.964
384.04,-1865.445,-491.648
419.687,-1752.327,-518.507
418.993,-1691.427,-509.518
456.916,-1733.057,-511.561
450.085,-1718.514,-492.66
400.224,-1767.792,-499.886
405.62,-1785.664,-488.09
399.797,-1864.663,-481.378
452.145,-1702.435,-492.675
450.568,-1791.294,-496.398
464.632,-1835.318,-518.483
431.438,-1696.438,-492.446
396.127,-1831.239,-511.232
492.202,-1831.614,-483.977
440.585,-1863.468,-494.459
512.734,-1825.321,-507.658
503.471,-1825.196,-508.734
410.052,-1678.81,-496.14
356.112,-1780.055,-511.712
362.415,-1733.97,-492.199
444.319,-1704.55,-508.374
359.121,-1799.173,-510.663
360.718,-1746.934,-526.486
430.55,-1747.272,-520.135
459.747,-1889.793,-516.604
334.033,-1790.791,-526.21
341.676,-1749.777,-518.655
500.271,-1727.841,-495.052
394.517,-1795.179,-510.576
368.038,-1851.155,-484.556
465.377,-1795.268,-498.42
512.325,-1787.631,-484.428
463.675,-1797.831,-492.164
442.724,-1809.089,-500.736
346.252,-1850.786,-521.167
399.98,-1714.977,-516.454
520.337,-1759.143,-492.984
527.42,-1805.971,-486.613
429.926,-1839.976,-503.219
445.126,-1837.22,-500.859
424.863,-1809.202,-505.924
334.04,-1775.311,-510.103
423.13,-1863.243,-513.628
436.341,-1899.715,-501.811
487.643,-1753.719,-508.587
374.637,-1708.111,-512.439
493.83,-1773.5,-515.196
490.82,-1797.293,-523.069
318.969,-1777.702,-505.779
479.643,-1875.003,-511.831
468.7,-1840.513,-509.926
467.838,-1770.45,-491.855
404.634,-1797.43,-500.711
444.144,-1742.985,-508.415
445.95,-1797.278,-499.225
367.605,-1776.951,-506.111
417.907,-1735.941,-518.027
464.191,-1730.199,-500.724
381.926,-1692.547,-488.461
428.589,-1878.406,-493.299
338.719,-1848.723,-489.092
471.988,-1701.865,-521.155
475.467,-1874.293,-500.935
373.897,-1720.158,-502.385
444.436,-1812.442,-512.472
479.471,-1756.13,-524.177
430.502,-1787.376,-521.846
368.819,-1798.257,-506.82
361.589,-1812.558,-528.683
522.576,-1779.649,-520.67
383.73,-1705.776,-515.32
419.932,-1705.452,-524.044
425.167,-1782.802,-504.658
354.222,-1795.953,-503.098
401.473,-1870.406,-518.501
502.85,-1746.247,-523.214
344.111,-1848.005,-522.92
399.495,-1883.215,-483.912
400.367,-1715.823,-492.248
363.607,-1831.066,-491.372
449.399,-1710.253,-511.285
451.919,-1846.312,-504.314
466.693,-1849.938,-489.529
412.131,-1816.989,-488.144
379.717,-1857.22,-481.228
449.501,-1726.401,-502.812
449.852,-1799.023,-511.299
502.037,-1825.936,-511.359
430.008,-1720.586,-491.482
535.969,-1803.356,-492.791
455.408,-1801.942,-490.372
498.293,-1870.2,-504.668
403.215,-1761.362,-493.779
519.179,-1741.574,-495.875
435.055,-1824.644,-495.009
393.445,-1830.185,-492.084
449.264,-1801.567,-510.663
446.442,-1813.751,-524.306
499.044,-1736.846,-525.229
359.193,-1805.233,-515.276
356.291,-1824.361,-510.579
409.516,-1897.349,-517.547
483.2,-1722.656,-507.388
491.875,-1699.997,-499.853
533.434,-1804.176,-490.075
538.941,-1802.791,-486.345
533.746,-1792.172,-494.69
470.919,-1767.156,-504.566
461.111,-1844.503,-500.885
524.505,-1859.17,-506.057
395.572,-1864.703,-483.557
364.99,-1772.195,-527.304
427.172,-1739.646,-503.294
435.916,-1744.577,-511.692
533.788,-1824.58,-516.844
341.881,-1794.347,-498.522
494.41,-1820.857,-507.865
406.841,-1899.184,-505.977
400.227,-1769.166,-497.184
456.941,-1812.387,-513.842
393.955,-1885.58,-511.2
458.422,-1792.029,-518.142
342.938,-1865.156,-525.883
335.289,-1823.629,-492.549
374.945,-1846.887,-505.635
341.915,-1832.355,-496.889
467.48,-1767.735,-503.891
519.678,-1753.923,-494.111
450.959,-1757.704,-514.564
510.726,-1787.441,-511.901
435.907,-1721.151,-516.065
489.512,-1747.419,-506.66
403.377,-1742.279,-517.535
391.974,-1761.254,-513.891
399.358,-1799.482,-515.461
439.268,-1770.642,-500.219
444.544,-1772.058,-499.957
421.008,-1686.209,-490.641
418.526,-1689.079,-490.375
477.299,-1749.943,-515.131
489.396,-1761.752,-509.947
443.466,-1850.821,-520.341
368.324,-1778.14,-513.055
464.576,-1698.018,-508.088
443.59,-1865.235,-502.013
347.702,-1721.017,-507.882
348.251,-1712.601,-530.152
496.811,-1789.227,-522.925
393.124,-1782.991,-505.377
536.207,-1819.657,-516.48
405.589,-1815.113,-515.581
430.039,-1745.522,-499.889
351.024,-1820.895,-501.128
331.846,-1836.038,-507.299
325.179,-1801.61,-521.681
391.684,-1747.326,-499.93
389.562,-1735.582,-496.461
407.646,-1777.676,-519.955
505.006,-1798.052,-499.307
405.375,-1828.841,-515.412
456.739,-1817.675,-524.084
459.533,-1753.44,-491.977
503.275,-1733.549,-486.627
492.587,-1701.583,-488.55
408.828,-1836.002,-512.292
377.891,-1853.99,-515.142
490.251,-1781.601,-494.067
503.457,-1772.475,-505.209
472.344,-1843.786,-492.739
468.663,-1846.585,-488.413
424.863,-1717.815,-508.638
419.609,-1789.224,-520.805
405.702,-1850.866,-518.654
429.871,-1707.532,-498.604
433.963,-1839.343,-493.585
402.509,-1773.372,-523.949
505.209,-1865.049,-510.41
476.379,-1820.37,-522.697
374.977,-1777.279,-490.732
376.397,-1775.256,-486.296
459.536,-1787.478,-507.446
519.034,-1827.634,-498.355
455.253,-1819.569,-512.807
486.148,-1691.301,-523.027
429.383,-1799.59,-499.916
359.008,-1813.111,-513.2
397.171,-1728.75,-494.724
468.215,-1873.64,-498.929
443.5,-1878.946,-494.371
421.153,-1880.884,-488.937
352.122,-1745.518,-525.202
327.543,-1805.78,-527.313
414.663,-1724.179,-523.626
403.001,-1794.485,-511.827
477.861,-1806.072,-498.752
481.786,-1696.052,-509.924
396.01,-1771.426,-489.7
520.346,-1747.074,-485.573
466.411,-1704.254,-497.667
456.897,-1881.634,-487.559
390.457,-1801.165,-486.189
514.07,-1802.916,-497.524
324.342,-1789.088,-489.146
374.734,-1881.598,-480.721
361.379,-1700.638,-520.269
449.022,-1857.702,-505.702
348.875,-1870.326,-519.777
463.314,-1770.554,-488.757
469.382,-1730.862,-526.802
371.193,-1848.136,-505.172
541.807,-1792.501,-488.173
358.972,-1862.181,-481.345
392.264,-1880.52,-483.079
409.773,-1755.48,-494.722
357.916,-1746.834,-521.405
380.998,-1829.068,-505.89
395.331,-1878.513,-505.93
378.502,-1849.253,-520.824
373.188,-1803.285,-511.461
464.184,-1861.962,-506.353
474.997,-1852.197,-517.729
412.377,-1722.068,-509.186
444.592,-1760.166,-521.093
440.402,-1758.25,-494.079
445.736,-1769.988,-491.934
485.268,-1796.448,-514.763
525.359,-1757.929,-503.167
420.778,-1862.684,-499.334
460.16,-1811.945,-502.616
461.977,-1795.56,-516.764
403.726,-1798.172,-515.489
350.118,-1839.685,-502.159
431.643,-1754.425,-512.899
535.688,-1813.074,-521.712
497.342,-1858.521,-520.389
437.446,-1889.108,-505.392
372.312,-1865.532,-490.395
439.722,-1812.165,-492.679
324.745,-1790.27,-493.515
464.574,-1893.178,-520.868
442.154,-1819.558,-482.152
519.207,-1783.55,-521.463
359.419,-1832.834,-513.711
379.862,-1781.125,-490.53
392.126,-1827.335,-524.363
411.957,-1891.24,-525.773
347.63,-1773.564,-512.907
430.916,-1741.569,-507.459
356.473,-1846.04,-521.523
461.085,-1766.824,-512.929
457.118,-1701.006,-492.013
499.565,-1773.11,-501.936
342.459,-1788.345,-504.623
429.794,-1817.321,-508.482
333.932,-1732.511,-485.918
514.667,-1791.567,-524.621
404.2,-1686.134,-513.04
406.375,-1731.023,-488.175
329.871,-1749.344,-507.6
465.183,-1831.318,-494.515
384.303,-1844.041,-493.202
422.739,-1834.405,-485.454
420.439,-1688.503,-484.306
368.092,-1781.449,-514.024
435.171,-1875.235,-513.222
461.256,-1819.72,-493.585
448.534,-1804.176,-486.937
529.66,-1751.352,-525.346
459.25,-1753.955,-504.297
453.166,-1709.087,-507.186
396.184,-1879.712,-513.393
392.96,-1790.335,-514.558
487.899,-1856.264,-498.134
349.852,-1728.707,-489.162
523.33,-1829.62,-485.109
449.311,-1786.466,-485.923
478.764,-1730.599,-495.548
533.024,-1794.088,-502.295
360.166,-1800.32,-496.825
373.183,-1815.61,-490.338
450.185,-1811.374,-501.264
510.286,-1830.759,-505.456
383.838,-1760,-530.953
467.113,-1860.29,-516.536
509.782,-1830.749,-491.444
495.445,-1829.989,-487.009
392.613,-1829.453,-489.144
408.361,-1803.861,-509.481
539.813,-1803.053,-510.873
421.488,-1758.91,-501.077
329.523,-1777.414,-491.737
535.137,-1769.025,-517.066
479.959,-1747.723,-490.948
403.352,-1862.551,-524.254
417.968,-1879.115,-522.959
462.709,-1735.461,-491.861
442.15,-1755.072,-506.67
407.809,-1820.209,-525.05
401.161,-1695.322,-508.852
370.313,-1709.345,-523.762
343.997,-1730.665,-522.555
386.263,-1732.293,-528.172
477.32,-1743.322,-515.786
450.091,-1791.122,-496.267
532.732,-1801.906,-491.397
473.124,-1802.122,-501.319
355.812,-1776.14,-499.547
529.609,-1757.068,-482.798
344.975,-1715.327,-491.909
341.863,-1781.402,-504.936
502.4,-1865.116,-489.679
444.736,-1854.976,-515.204
438.504,-1857.914,-511.686
403.896,-1760.745,-485.647
400.156,-1698.993,-485.891
465.952,-1807.126,-507.222
414.466,-1781.574,-518.884
479.261,-1725.154,-521.405
389.502,-1793.779,-482.617
365.843,-1767.953,-502.215
399.185,-1863.012,-512.584
441.932,-1862.321,-522.783
372.354,-1764.52,-484.986
392.455,-1727.862,-488.286
506.022,-1851.21,-480.341
353.079,-1798.069,-505.88
462.969,-1841.297,-519.493
321.862,-1809.375,-496.238
510.218,-1818.296,-508.48
357.051,-1842.688,-526.172
463.59,-1737.917,-525.874
486.443,-1798.792,-525.325
489.469,-1824.468,-510.734
406.144,-1867.883,-499.647
377.706,-1752.651,-510.598
378.818,-1704.887,-502.322
391.833,-1759.233,-505.168
406.846,-1790.022,-483.127
509.336,-1838.089,-508.592
520.786,-1861.496,-510.162
453.902,-1741.712,-487.121
500.453,-1749.258,-513.309
518.247,-1764.46,-523.39
373.806,-1769.316,-491.471
473.335,-1852.453,-518.921
433.255,-1752.891,-524.968
506.283,-1775.784,-523.531
401.627,-1800.229,-506.999
371.996,-1826.605,-501.18
434.934,-1863.801,-499.224
326.105,-1761.018,-517.616
355.084,-1828.98,-490.804
440.597,-1783.477,-522.938
491.735,-1720.331,-527.656
357.629,-1782.656,-493.856
434.814,-1883.274,-503.625
403.482,-1890.428,-524.449
432.884,-1723.021,-496.586
366.426,-1870.554,-492.695
348.903,-1857.592,-497.572
454.191,-1793.466,-519.04
399.066,-1814.157,-494.864
387.921,-1768.077,-490.678
422.12,-1889.194,-519.604
487.253,-1816.22,-494.894
512.781,-1738.73,-496.455
530.387,-1834.607,-518.456
481.023,-1813.022,-491.565
484.079,-1825.387,-484.525
383.487,-1686.209,-500.659
378.831,-1711.578,-505.659
507.137,-1854.878,-513.598
337.107,-1854.38,-517.353
400.691,-1829.657,-488.269
402.898,-1895.655,-515.557
379.418,-1785.777,-492.39
471.151,-1685.932,-503.375
464.177,-1683.54,-526.571
434.627,-1883.045,-522.033
378.811,-1792.201,-503.281
377.573,-1835.476,-523.378
455.163,-1717.59,-498.768
379.798,-1773.501,-507.732
485.129,-1768.958,-490.064
415.635,-1786.436,-483.476
391.362,-1820.689,-521.098
483.36,-1872.136,-491.276
412.307,-1820.546,-506.524
443.482,-1873.884,-521.143
411.909,-1814.699,-514.502
344.657,-1726.577,-510.408
350.268,-1711.25,-498.437
452.565,-1753.521,-496.063
500.647,-1804.68,-511.889
375.651,-1821.138,-484.982
539.988,-1801.578,-503.135
513.182,-1839.57,-496.594
497.337,-1838.137,-516.514
361.48,-1876.046,-481.099
467.242,-1734.423,-487.437
397.112,-1776.787,-503.088
455.289,-1687,-489.25
387.007,-1719.472,-497.942
423.795,-1771.508,-512.036
450.931,-1802.618,-495.702
504.579,-1855.404,-492.757
445.354,-1730.42,-515.025
442.377,-1799.872,-516.328
530.641,-1777.072,-499.882
430.9,-1779.552,-522.896
328.241,-1764.934,-498.34
454.703,-1688.333,-516.72
434.564,-1876.294,-510.799
453.978,-1877.708,-516.449
425.066,-1717.786,-502.068
430.832,-1835.604,-514.582
420.821,-1717.811,-506.749
406.087,-1724.983,-502.605
330.784,-1741.986,-500.769
513.206,-1759.975,-515.583
510.371,-1788.735,-522.714
381.185,-1704.892,-489.454
501.297,-1816.793,-507.689
388.669,-1888.989,-516.624
427.451,-1763.859,-491.693
351.193,-1804.137,-516.959
471.76,-1840.028,-480.135
396.769,-1862.319,-504.786
365.239,-1724.996,-525.001
493.268,-1707.324,-524.999
464.869,-1722.138,-519.878
440.571,-1728.14,-492.73
484.311,-1760.531,-513.776
510.688,-1863.542,-485.707
478.532,-1755.703,-492.444
495.9,-1841.951,-510.622
514.101,-1754.814,-501.84
345.533,-1824.543,-504.926
497.48,-1721.85,-487.622
443.295,-1853.148,-502.586
415.33,-1874.422,-506.57
505.28,-1756.193,-487.022
501.673,-1742.453,-486.593
338.589,-1779.36,-504.556
330.958,-1798.398,-517.717
454.921,-1719.705,-509.303
382.144,-1811.073,-483.829
502.986,-1846.911,-496.573
447.928,-1827.332,-489.019
436.696,-1832.949,-492.448
370.876,-1837.669,-500.392
440.197,-1827.487,-501.232
503.856,-1729.298,-493.268
498.535,-1711.689,-490.496
475.237,-1819.221,-522.432
427.381,-1868.498,-516.226
409.17,-1790.936,-522.976
517.2,-1839.627,-511.793
370.664,-1718.818,-510.297
414.816,-1703.83,-517.78
423.754,-1805.845,-492.71
430.124,-1854.211,-484.447
545.518,-1780.693,-505.563
423.932,-1730.411,-510.026
501.995,-1751.604,-512.351
485.29,-1845.047,-482.616
473.408,-1854.411,-479.93
466.729,-1719.263,-492.615
471.467,-1732.099,-487.507
408.01,-1722.952,-483.533
473.563,-1794.795,-483.699
511.246,-1721.048,-487.731
339.55,-1803.331,-515.087
481.68,-1858.838,-508.922
428.865,-1856.867,-506.905
475.921,-1814.195,-509.556
455.475,-1773.903,-523.678
431.04,-1686.645,-497.169
428.232,-1737.276,-511.747
401.685,-1890.685,-518.512
440.505,-1812.974,-509.475
444.544,-1767.248,-504.391
341.538,-1806.604,-517.433
423.482,-1803.916,-510.255
406.462,-1790.076,-507.769
